Sex,Age,Activity_Calories,Active_Energy,Resting_Energy,Steps,Walking_Running,Flights_Climbed,Cardio_VO2_Max,Cardio_Recovery,Calories_Needed,Carbs_Needed,Protein_Needed,Fats_Needed,Saturated_Fat,Cholesterol,Water_Needed
0,56,3634,1648,1780,3212,128.48,6,44.94665822473864,10.0,6046.0,831.325,226.725,167.94444444444446,16.794444444444448,3.358888888888889,39.2
0,19,3644,770,1410,16141,645.64,4,63.125704258848145,10.0,5836.5,802.5187500000001,218.86875,162.125,16.212500000000002,3.2425,13.3
1,49,3310,1200,2010,11344,453.76,7,46.51496779595598,10.0,6110.0,840.1250000000001,229.125,169.72222222222223,16.972222222222225,3.394444444444445,34.3
1,30,2159,1405,1820,8704,348.16,3,57.25934522326139,10.0,5010.25,688.9093750000001,187.884375,139.17361111111111,13.917361111111113,2.783472222222222,21.0
0,63,1898,2705,1850,17896,715.84,5,42.48473752007823,13.06018867289811,4574.25,628.959375,171.53437499999998,127.0625,12.70625,2.5412500000000002,44.1
1,44,1132,1117,1960,2143,85.72,3,50.95213051553946,10.0,3911.25,537.796875,146.671875,108.64583333333333,10.864583333333334,2.1729166666666666,30.8
0,66,2031,2074,1880,12681,507.24,1,37.48458663533498,15.255599902842526,4549.5,625.5562500000001,170.60625,126.375,12.637500000000001,2.5275,46.2
1,58,1286,1032,2100,9367,374.68,0,43.740107486145675,11.033045059338932,4044.0,556.0500000000001,151.65,112.33333333333333,11.233333333333334,2.2466666666666666,40.599999999999994
0,34,3490,2440,1560,5228,209.12,0,56.51369149644793,10.0,6100.0,838.7500000000001,228.75,169.44444444444446,16.944444444444446,3.3888888888888893,23.8
0,57,3559,1878,1790,6582,263.28000000000003,7,45.46351702890376,10.0,6028.5,828.91875,226.06875,167.45833333333334,16.745833333333334,3.349166666666667,39.9
0,48,897,815,1700,15147,605.88,3,49.14558789317133,10.0,3100.75,426.35312500000003,116.27812499999999,86.13194444444444,8.613194444444444,1.7226388888888888,33.6
1,51,1643,605,2030,13397,535.88,4,45.263290822703915,10.0,4294.25,590.459375,161.03437499999998,119.28472222222223,11.928472222222224,2.385694444444445,35.7
1,77,1433,1949,2290,8031,321.24,10,35.050866332950804,15.205060873541052,4420.25,607.7843750000001,165.759375,122.78472222222223,12.278472222222224,2.4556944444444446,53.9
0,41,1960,2968,1630,6243,249.72,7,52.88670923040758,10.0,4702.0,646.5250000000001,176.325,130.61111111111111,13.061111111111112,2.6122222222222224,28.7
1,62,2352,292,2140,15647,625.88,6,39.12213441470317,12.816565400779382,4925.0,677.1875,184.6875,136.80555555555554,13.680555555555555,2.7361111111111107,43.4
0,52,3223,2677,1740,13496,539.84,7,46.05873833795122,10.0,5892.25,810.184375,220.959375,163.67361111111111,16.367361111111112,3.2734722222222223,36.4
0,65,3483,853,1870,11549,461.96000000000004,7,39.16475123481187,11.751141535780137,5696.25,783.2343750000001,213.609375,158.22916666666666,15.822916666666666,3.1645833333333333,45.5
1,23,3012,633,1750,17146,685.84,5,61.847060321268216,10.0,5670.25,779.6593750000001,212.634375,157.50694444444446,15.750694444444447,3.1501388888888893,16.1
1,36,785,1335,1880,6185,247.4,9,53.080679061554605,10.0,3618.75,497.57812500000006,135.703125,100.52083333333333,10.052083333333334,2.0104166666666665,25.2
0,47,764,574,1690,14486,579.44,1,49.454359614871294,10.0,2907.5,399.78125000000006,109.03125,80.76388888888889,8.07638888888889,1.6152777777777778,32.9
1,24,2867,1266,1760,9328,373.12,5,62.56602980907086,10.0,5683.5,781.48125,213.13125,157.875,15.787500000000001,3.1575,16.8
1,27,3220,406,1790,18684,747.36,0,60.48901186104304,10.0,5821.5,800.4562500000001,218.30625,161.70833333333334,16.170833333333334,3.234166666666667,18.900000000000002
0,58,3947,979,1800,19107,764.28,0,45.60728868108265,10.69149272966915,6191.75,851.365625,232.19062499999998,171.99305555555554,17.199305555555554,3.439861111111111,40.599999999999994
0,49,3367,1519,1710,5010,200.4,10,50.39252983466345,10.0,5746.75,790.178125,215.50312499999998,159.63194444444446,15.963194444444447,3.1926388888888892,34.3
1,51,2636,1341,2030,7555,302.2,2,44.55335063503082,10.0,5471.25,752.2968750000001,205.171875,151.97916666666666,15.197916666666666,3.0395833333333333,35.7
0,80,2177,731,2020,2067,82.68,2,33.11370638188739,15.457594703839458,4359.75,599.465625,163.490625,121.10416666666667,12.110416666666667,2.4220833333333336,56.0
0,45,1726,2413,1670,14185,567.4,10,49.564196988794535,10.0,4329.25,595.271875,162.34687499999998,120.25694444444444,12.025694444444445,2.4051388888888887,31.5
1,77,1320,2890,2290,3537,141.48,4,35.799272451675606,12.159189245997185,4542.5,624.59375,170.34375,126.18055555555556,12.618055555555557,2.5236111111111112,53.9
0,32,2262,289,1540,18781,751.24,0,55.25907351004566,10.0,4334.25,595.959375,162.53437499999998,120.39583333333333,12.039583333333333,2.4079166666666665,22.400000000000002
0,47,3548,1317,1690,13549,541.96,9,51.40514744557538,10.0,5877.25,808.121875,220.396875,163.25694444444446,16.325694444444448,3.265138888888889,32.9
1,54,2881,212,2060,7680,307.2,5,46.06853984771874,11.332650897995869,5434.0,747.1750000000001,203.775,150.94444444444446,15.094444444444447,3.018888888888889,37.800000000000004
1,46,2769,2057,1980,10747,429.88,6,50.96768701114416,10.0,5783.25,795.1968750000001,216.871875,160.64583333333334,16.064583333333335,3.212916666666667,32.2
0,39,540,1004,1610,17116,684.64,9,50.92799776411384,10.0,2791.0,383.76250000000005,104.6625,77.52777777777777,7.752777777777777,1.5505555555555555,27.3
0,21,2231,1144,1430,4941,197.64000000000001,10,60.41728942379432,10.0,4517.0,621.0875000000001,169.3875,125.47222222222223,12.547222222222224,2.5094444444444446,14.7
1,37,567,2989,1890,12849,513.96,2,55.29201836517102,10.0,3814.25,524.459375,143.03437499999998,105.95138888888889,10.59513888888889,2.1190277777777777,25.9
1,49,1487,2057,2010,9067,362.68,3,45.609932610196616,11.906706169576877,4501.25,618.921875,168.796875,125.03472222222223,12.503472222222223,2.5006944444444446,34.3
1,53,2299,1810,2050,12151,486.04,9,47.58438992946891,10.323242680299945,5251.5,722.0812500000001,196.93125,145.875,14.5875,2.9175,37.1
1,67,3061,2159,2190,19985,799.4,10,36.56974509345956,11.92499108448775,6100.75,838.8531250000001,228.778125,169.46527777777777,16.946527777777778,3.3893055555555556,46.900000000000006
0,21,2121,2907,1430,19864,794.5600000000001,9,62.785594195306366,10.0,4847.75,666.5656250000001,181.790625,134.65972222222223,13.465972222222224,2.6931944444444444,14.7
1,44,2155,1252,1960,17126,685.04,9,49.82546960115903,10.0,4968.0,683.1,186.29999999999998,138.0,13.8,2.7600000000000002,30.8
1,34,3698,495,1860,17613,704.52,9,56.05747426359599,10.0,6321.75,869.240625,237.06562499999998,175.60416666666666,17.560416666666665,3.512083333333333,23.8
0,29,1778,1125,1510,8447,337.88,9,58.98015703494557,10.0,4059.25,558.146875,152.22187499999998,112.75694444444444,11.275694444444445,2.255138888888889,20.299999999999997
1,39,1194,839,1910,7499,299.96,2,52.21237609593152,10.0,3903.75,536.765625,146.390625,108.4375,10.84375,2.16875,27.3
0,34,3587,2587,1560,8273,330.92,0,53.53981224055418,10.0,6233.75,857.1406250000001,233.765625,173.15972222222223,17.315972222222225,3.4631944444444445,23.8
1,27,3024,827,1790,3299,131.96,7,56.848229338741326,10.0,5730.75,787.9781250000001,214.903125,159.1875,15.918750000000001,3.18375,18.900000000000002
1,71,1585,2686,2230,8701,348.04,9,37.44468011281274,11.720824817341533,4756.5,654.0187500000001,178.36875,132.125,13.2125,2.6425,49.699999999999996
1,18,3428,1367,1700,6994,279.76,9,63.603276768670554,10.0,6269.75,862.090625,235.115625,174.15972222222223,17.415972222222223,3.4831944444444445,12.6
0,39,2979,1141,1610,17627,705.08,1,54.21100504560566,10.0,5264.25,723.834375,197.40937499999998,146.22916666666666,14.622916666666667,2.924583333333333,27.3
0,43,2193,1029,1650,9489,379.56,0,51.04867755001968,10.0,4450.25,611.9093750000001,166.884375,123.61805555555556,12.361805555555556,2.4723611111111112,30.099999999999998
1,73,2815,1970,2250,10269,410.76,7,35.612228950154396,16.34480035801127,5807.5,798.5312500000001,217.78125,161.31944444444446,16.131944444444446,3.226388888888889,51.1
0,76,1558,2766,1980,4831,193.24,6,33.99043589118116,14.807097200155699,4249.5,584.3062500000001,159.35625,118.04166666666667,11.804166666666667,2.3608333333333333,53.2
0,35,1278,1175,1570,13602,544.08,6,52.63223451298834,10.0,3571.75,491.115625,133.94062499999998,99.21527777777777,9.921527777777778,1.9843055555555555,24.5
0,67,993,1154,1890,13819,552.76,3,38.17778600848329,12.958699397151925,3281.5,451.20625,123.05624999999999,91.15277777777777,9.115277777777777,1.8230555555555554,46.900000000000006
0,31,2085,1462,1530,19916,796.64,10,59.38010078762247,10.0,4450.5,611.94375,166.89374999999998,123.625,12.3625,2.4725,21.7
0,64,1992,1151,1860,3996,159.84,8,42.367777881135446,13.443757667666752,4279.75,588.465625,160.490625,118.88194444444444,11.888194444444444,2.377638888888889,44.800000000000004
0,46,2290,1143,1680,13619,544.76,5,48.646890335171086,10.0,4575.75,629.1656250000001,171.590625,127.10416666666667,12.710416666666667,2.5420833333333337,32.2
1,29,1160,2402,1810,18661,746.44,1,58.43897702533186,10.0,4260.5,585.81875,159.76874999999998,118.34722222222223,11.834722222222224,2.3669444444444445,20.299999999999997
1,53,1848,1404,2050,5089,203.56,0,47.73648372767747,10.0,4699.0,646.1125000000001,176.2125,130.52777777777777,13.052777777777777,2.6105555555555555,37.1
0,76,1827,2335,1980,2523,100.92,0,34.20637168375034,15.036161732389786,4410.75,606.4781250000001,165.403125,122.52083333333333,12.252083333333333,2.4504166666666665,53.2
1,52,1799,1734,2040,14410,576.4,8,44.08978931875075,10.0,4732.5,650.71875,177.46875,131.45833333333334,13.145833333333336,2.629166666666667,36.4
1,69,2486,1296,2210,17732,709.28,3,35.8725523090932,15.159189321808999,5310.0,730.1250000000001,199.125,147.5,14.75,2.95,48.3
1,78,3560,378,2300,10167,406.68,4,33.551963606743534,13.942476232936903,6154.5,846.2437500000001,230.79375,170.95833333333334,17.095833333333335,3.419166666666667,54.6
1,29,2544,2459,1810,7190,287.6,2,60.34719687837939,10.0,5658.75,778.0781250000001,212.203125,157.1875,15.71875,3.1437500000000003,20.299999999999997
0,24,3772,2028,1460,6575,263.0,3,61.46604771109434,10.0,6279.0,863.3625000000001,235.46249999999998,174.41666666666666,17.441666666666666,3.4883333333333333,16.8
1,46,2428,1457,1980,9727,389.08,7,47.354580957192844,10.0,5292.25,727.684375,198.459375,147.00694444444446,14.700694444444446,2.9401388888888893,32.2
1,28,1847,664,1800,17378,695.12,3,56.946804378959314,10.0,4513.0,620.5375,169.23749999999998,125.36111111111111,12.536111111111111,2.5072222222222225,19.6
0,50,1558,1974,1720,3797,151.88,8,48.85661571608425,10.0,4051.5,557.0812500000001,151.93125,112.54166666666667,11.254166666666668,2.2508333333333335,35.0
0,23,1476,2878,1450,4131,165.24,8,62.707198799781224,10.0,4195.5,576.88125,157.33124999999998,116.54166666666667,11.654166666666669,2.3308333333333335,16.1
1,64,981,1430,2160,16900,676.0,5,41.088472930942956,13.826282514859576,3838.5,527.79375,143.94375,106.625,10.662500000000001,2.1325,44.800000000000004
1,32,1227,2854,1840,19199,767.96,1,57.22211584814908,10.0,4440.5,610.56875,166.51874999999998,123.34722222222223,12.334722222222224,2.4669444444444446,22.400000000000002
1,49,3027,1084,2010,13332,533.28,9,45.64168725191692,10.0,5798.0,797.225,217.42499999999998,161.05555555555554,16.105555555555554,3.221111111111111,34.3
1,68,3636,2613,2200,8666,346.64,10,40.14265129790754,14.156805851621323,6789.25,933.521875,254.59687499999998,188.59027777777777,18.85902777777778,3.7718055555555554,47.6
1,28,1531,2523,1800,18526,741.04,6,59.941376040854145,10.0,4661.75,640.990625,174.81562499999998,129.49305555555554,12.949305555555554,2.589861111111111,19.6
1,75,3872,2627,2270,14479,579.16,8,33.79517572051674,17.205549106836813,7028.75,966.4531250000001,263.578125,195.24305555555554,19.524305555555557,3.904861111111111,52.5
0,40,842,1532,1620,3410,136.4,5,53.543383599827536,10.0,3225.0,443.43750000000006,120.9375,89.58333333333333,8.958333333333334,1.7916666666666665,28.0
1,43,1947,1854,1950,14665,586.6,2,49.57427303212499,10.202439155998942,4910.5,675.19375,184.14374999999998,136.40277777777777,13.640277777777778,2.7280555555555557,30.099999999999998
1,51,2879,1144,2030,2534,101.36,6,44.701650805257565,10.0,5665.0,778.9375000000001,212.4375,157.36111111111111,15.736111111111112,3.147222222222222,35.7
0,63,2985,1124,1850,5364,214.56,4,39.50568271295189,13.868183207565906,5266.0,724.075,197.475,146.27777777777777,14.627777777777778,2.9255555555555555,44.1
0,51,2721,2138,1730,19416,776.64,0,45.3931443837715,11.843602189792858,5255.5,722.63125,197.08124999999998,145.98611111111111,14.598611111111111,2.9197222222222226,35.7
0,46,3106,693,1680,5342,213.68,2,48.68873998367424,10.0,5279.25,725.896875,197.97187499999998,146.64583333333334,14.664583333333335,2.932916666666667,32.2
0,21,1026,1746,1430,15465,618.6,4,61.59224748587729,10.0,3462.5,476.09375000000006,129.84375,96.18055555555556,9.618055555555557,1.9236111111111112,14.7
1,34,2396,2169,1860,6500,260.0,6,55.54269445748854,10.0,5438.25,747.7593750000001,203.934375,151.0625,15.106250000000001,3.02125,23.8
1,52,1158,1294,2040,3172,126.88000000000001,2,46.38376937754164,11.690181423149461,3981.5,547.4562500000001,149.30625,110.59722222222223,11.059722222222224,2.2119444444444447,36.4
1,30,2573,2611,1820,10007,400.28000000000003,5,56.35337302982645,10.0,5725.75,787.2906250000001,214.715625,159.04861111111111,15.904861111111112,3.1809722222222225,21.0
1,58,1319,2817,2100,3641,145.64000000000001,4,41.145853342870375,14.19425245235399,4523.25,621.9468750000001,169.621875,125.64583333333333,12.564583333333333,2.5129166666666665,40.599999999999994
1,56,3152,2025,2080,18855,754.2,0,45.02550811118575,10.0,6158.25,846.7593750000001,230.934375,171.0625,17.10625,3.42125,39.2
1,32,905,962,1840,10738,429.52,9,55.97872414923677,10.0,3645.5,501.25625,136.70624999999998,101.26388888888889,10.12638888888889,2.0252777777777777,22.400000000000002
0,72,2779,2523,1940,6726,269.04,5,35.49336078693775,14.913875275716144,5409.75,743.840625,202.865625,150.27083333333334,15.027083333333335,3.005416666666667,50.4
1,46,3080,249,1980,13789,551.5600000000001,7,51.334705214152564,10.0,5642.25,775.809375,211.584375,156.72916666666666,15.672916666666666,3.134583333333333,32.2
0,46,2073,2975,1680,13017,520.6800000000001,0,50.7337165389908,10.0,4816.75,662.303125,180.62812499999998,133.79861111111111,13.379861111111111,2.675972222222222,32.2
0,28,2311,1105,1500,2363,94.52,1,60.288827741862214,10.0,4587.25,630.746875,172.021875,127.42361111111111,12.742361111111112,2.5484722222222222,19.6
1,69,1004,763,2210,12358,494.32,3,37.9749139735623,11.966590470450384,3694.75,508.02812500000005,138.553125,102.63194444444444,10.263194444444444,2.0526388888888887,48.3
0,49,678,982,1710,5309,212.36,1,46.154656260633885,10.0,2923.5,401.98125000000005,109.63125,81.20833333333333,8.120833333333334,1.6241666666666665,34.3
1,19,631,2732,1710,18929,757.16,10,63.981107180606365,10.0,3814.0,524.4250000000001,143.025,105.94444444444444,10.594444444444445,2.118888888888889,13.3
0,64,2346,2240,1860,5240,209.6,8,39.030368899685875,15.262922449063844,4906.0,674.575,183.975,136.27777777777777,13.627777777777778,2.7255555555555553,44.800000000000004
1,31,1978,2031,1830,8665,346.6,9,56.70614834545859,10.0,4985.75,685.5406250000001,186.965625,138.49305555555554,13.849305555555555,2.769861111111111,21.7
0,37,2895,783,1590,14921,596.84,7,51.825003944744445,10.0,5090.75,699.9781250000001,190.903125,141.40972222222223,14.140972222222224,2.8281944444444447,25.9
1,39,3087,1519,1910,3936,157.44,7,54.62654201211491,10.0,5966.75,820.428125,223.75312499999998,165.74305555555554,16.574305555555554,3.314861111111111,27.3
1,28,1271,435,1800,15968,638.72,3,56.629703205237504,10.0,3879.75,533.465625,145.490625,107.77083333333333,10.777083333333334,2.1554166666666665,19.6
1,44,1929,2303,1960,13197,527.88,4,52.51548753524655,10.0,5004.75,688.153125,187.678125,139.02083333333334,13.902083333333335,2.780416666666667,30.8
1,20,2623,2142,1720,13998,559.92,3,64.32115301130779,10.0,5658.5,778.04375,212.19375,157.18055555555554,15.718055555555555,3.143611111111111,14.0
1,34,1078,559,1860,2882,115.28,8,55.32291382219623,10.0,3717.75,511.19062500000007,139.415625,103.27083333333333,10.327083333333334,2.0654166666666667,23.8
0,79,3401,2130,2010,8923,356.92,1,34.22184102151995,16.44939659628588,5933.5,815.85625,222.50625,164.81944444444446,16.481944444444448,3.296388888888889,55.300000000000004
0,61,2015,309,1830,15708,628.32,10,42.597225369090765,11.601197218130173,4092.25,562.684375,153.459375,113.67361111111111,11.367361111111112,2.2734722222222223,42.699999999999996
0,73,693,391,1950,7204,288.16,7,37.51537821168873,11.687326784069034,2790.75,383.72812500000003,104.653125,77.52083333333333,7.752083333333333,1.5504166666666666,51.1
1,45,2507,1103,1970,9288,371.52,1,49.65902550392956,10.0,5282.75,726.3781250000001,198.103125,146.74305555555554,14.674305555555556,2.9348611111111107,31.5
0,46,1685,1316,1680,5203,208.12,0,50.92904242122175,10.0,4014.0,551.9250000000001,150.525,111.5,11.15,2.23,32.2
1,38,2894,1061,1900,4244,169.76,9,53.31228408532574,10.0,5659.25,778.146875,212.22187499999998,157.20138888888889,15.72013888888889,3.1440277777777776,26.6
1,64,3498,2815,2160,2018,80.72,2,42.70482893921397,10.0,6701.75,921.490625,251.31562499999998,186.15972222222223,18.615972222222222,3.7231944444444447,44.800000000000004
0,33,1884,1283,1550,19025,761.0,8,55.93186050412574,10.0,4204.75,578.153125,157.678125,116.79861111111111,11.679861111111112,2.3359722222222223,23.1
0,54,2292,849,1760,5083,203.32,2,45.31309635966865,10.0,4504.25,619.334375,168.90937499999998,125.11805555555556,12.511805555555556,2.502361111111111,37.800000000000004
1,76,1610,238,2280,10521,420.84000000000003,8,35.925359307817565,16.3313899194655,4169.5,573.3062500000001,156.35625,115.81944444444444,11.581944444444446,2.316388888888889,53.2
0,37,3833,836,1590,19249,769.96,6,55.60788845880419,10.0,6042.0,830.7750000000001,226.575,167.83333333333334,16.783333333333335,3.356666666666667,25.9
1,23,2761,1236,1750,2773,110.92,9,61.27244557160586,10.0,5570.0,765.8750000000001,208.875,154.72222222222223,15.472222222222223,3.0944444444444446,16.1
1,36,2436,235,1880,6732,269.28000000000003,0,52.89898906747538,10.0,4994.75,686.778125,187.303125,138.74305555555554,13.874305555555555,2.774861111111111,25.2
1,74,3120,2348,2260,8795,351.8,9,35.3387911547879,15.854583603266985,6207.0,853.4625000000001,232.7625,172.41666666666666,17.241666666666667,3.4483333333333333,51.8
1,22,1279,1561,1740,8984,359.36,4,63.84036251454839,10.0,4169.25,573.271875,156.34687499999998,115.8125,11.58125,2.31625,15.4
1,20,761,2183,1720,4567,182.68,8,63.76493096519592,10.0,3806.75,523.428125,142.75312499999998,105.74305555555556,10.574305555555556,2.1148611111111113,14.0
0,76,1229,365,1980,18121,724.84,2,36.05581301939566,14.41255479162705,3320.25,456.534375,124.50937499999999,92.22916666666667,9.222916666666668,1.8445833333333335,53.2
0,18,782,2630,1400,3674,146.96,8,61.1641274940962,10.0,3439.5,472.93125000000003,128.98125,95.54166666666667,9.554166666666667,1.9108333333333334,12.6
1,75,1990,2079,2270,12875,515.0,4,34.8392973131708,15.185308286661384,5009.75,688.840625,187.865625,139.15972222222223,13.915972222222223,2.7831944444444447,52.5
1,77,3951,230,2290,13572,542.88,8,34.73310566828778,15.071439356103916,6508.5,894.91875,244.06875,180.79166666666666,18.079166666666666,3.6158333333333332,53.9
0,55,861,210,1770,2739,109.56,9,46.65016341814037,10.0,2913.5,400.60625000000005,109.25625,80.93055555555556,8.093055555555557,1.6186111111111112,38.5
0,32,940,2211,1540,3545,141.8,5,54.24636826791386,10.0,3492.75,480.253125,130.978125,97.02083333333333,9.702083333333334,1.9404166666666667,22.400000000000002
1,51,2640,2343,2030,11327,453.08,8,48.76219442820937,10.0,5725.75,787.2906250000001,214.715625,159.04861111111111,15.904861111111112,3.1809722222222225,35.7
0,78,2144,2700,2000,7127,285.08,6,33.74200468370956,17.234550296852802,4819.0,662.6125000000001,180.7125,133.86111111111111,13.386111111111113,2.6772222222222224,54.6
1,52,3300,2439,2040,11065,442.6,6,44.9865698528803,10.0,6409.75,881.340625,240.365625,178.04861111111111,17.804861111111112,3.5609722222222224,36.4
0,66,1366,685,1880,12492,499.68,7,38.5862760822485,11.068604508363176,3537.25,486.37187500000005,132.646875,98.25694444444444,9.825694444444444,1.965138888888889,46.2
1,42,1947,1489,1940,15749,629.96,6,50.40964775875781,10.0,4819.25,662.646875,180.72187499999998,133.86805555555554,13.386805555555554,2.677361111111111,29.4
0,41,641,1647,1630,11045,441.8,8,52.15429517144238,10.0,3052.75,419.753125,114.47812499999999,84.79861111111111,8.479861111111111,1.6959722222222222,28.7
1,29,1814,2485,1810,11521,460.84000000000003,10,55.75842839955566,10.0,4935.25,678.5968750000001,185.071875,137.09027777777777,13.709027777777777,2.7418055555555556,20.299999999999997
0,35,1955,2143,1570,10669,426.76,8,53.29268079249962,10.0,4490.75,617.4781250000001,168.403125,124.74305555555556,12.474305555555556,2.494861111111111,24.5
0,32,3296,2163,1540,13283,531.32,5,58.06346521687891,10.0,5836.75,802.553125,218.87812499999998,162.13194444444446,16.213194444444447,3.242638888888889,22.400000000000002
1,61,2375,2051,2130,8998,359.92,6,40.16301995373406,14.357257570202904,5387.75,740.8156250000001,202.040625,149.65972222222223,14.965972222222224,2.9931944444444447,42.699999999999996
0,33,2347,1669,1550,15440,617.6,1,54.66698134729064,10.0,4764.25,655.084375,178.65937499999998,132.34027777777777,13.234027777777778,2.6468055555555554,23.1
1,44,2212,1566,1960,14697,587.88,8,50.26685302802079,10.0,5103.5,701.73125,191.38125,141.76388888888889,14.176388888888889,2.835277777777778,30.8
0,25,3200,2982,1470,15733,629.32,0,60.085604440566655,10.0,5945.5,817.50625,222.95624999999998,165.15277777777777,16.51527777777778,3.3030555555555554,17.5
1,77,1200,1190,2290,3269,130.76,0,35.31805239807079,14.242179633031556,3997.5,549.65625,149.90625,111.04166666666667,11.104166666666668,2.2208333333333337,53.9
0,63,1497,1024,1850,9868,394.72,2,40.73666213333094,13.724381832862047,3753.0,516.0375,140.73749999999998,104.25,10.425,2.085,44.1
1,42,2596,1662,1940,14373,574.92,5,52.9493231051777,10.0,5511.5,757.8312500000001,206.68125,153.09722222222223,15.309722222222224,3.061944444444445,29.4
0,34,1825,2353,1560,7961,318.44,4,56.09173153522729,10.0,4413.25,606.8218750000001,165.496875,122.59027777777777,12.259027777777778,2.4518055555555556,23.8
1,46,1380,2428,1980,17734,709.36,1,47.56549869711911,10.0,4487.0,616.9625000000001,168.2625,124.63888888888889,12.463888888888889,2.492777777777778,32.2
0,70,1713,2431,1920,11661,466.44,8,35.78165719196419,13.934297924212018,4320.75,594.1031250000001,162.028125,120.02083333333333,12.002083333333333,2.4004166666666666,49.0
1,25,1659,425,1770,10569,422.76,9,59.685168627248856,10.0,4265.25,586.4718750000001,159.946875,118.47916666666667,11.847916666666668,2.3695833333333334,17.5
1,32,1054,976,1840,9557,382.28000000000003,3,55.9844469654452,10.0,3798.0,522.225,142.42499999999998,105.5,10.55,2.11,22.400000000000002
1,44,903,1312,1960,10433,417.32,3,51.71772134818647,10.0,3731.0,513.0125,139.9125,103.63888888888889,10.363888888888889,2.0727777777777776,30.8
0,63,1391,887,1850,17653,706.12,4,41.40368569898676,14.285725878816098,3612.75,496.75312500000007,135.478125,100.35416666666667,10.035416666666668,2.0070833333333336,44.1
1,67,3412,729,2190,11111,444.44,7,38.440665405011245,13.24716911785746,6094.25,837.959375,228.53437499999998,169.28472222222223,16.928472222222222,3.385694444444445,46.900000000000006
0,69,1101,1171,1910,7682,307.28000000000003,9,36.35380141725193,12.71509055101694,3393.75,466.64062500000006,127.265625,94.27083333333333,9.427083333333334,1.8854166666666665,48.3
1,24,2330,1135,1760,17479,699.16,3,59.13418551162748,10.0,5113.75,703.140625,191.765625,142.04861111111111,14.204861111111112,2.8409722222222222,16.8
0,20,840,1622,1420,17047,681.88,4,62.877505092345295,10.0,3245.5,446.25625,121.70625,90.15277777777777,9.015277777777778,1.8030555555555554,14.0
1,46,2468,2353,1980,10084,403.36,3,49.117194024498964,10.0,5556.25,763.9843750000001,208.359375,154.34027777777777,15.434027777777779,3.0868055555555554,32.2
0,61,1203,1494,1830,18453,738.12,5,42.07463754430336,12.905590053390677,3576.5,491.76875,134.11875,99.34722222222223,9.934722222222224,1.9869444444444446,42.699999999999996
0,70,817,2198,1920,8200,328.0,2,35.85338717651117,15.613425331733975,3366.5,462.89375,126.24374999999999,93.51388888888889,9.35138888888889,1.8702777777777777,49.0
1,41,3165,1726,1930,12278,491.12,7,52.81453126172283,10.0,6096.5,838.2687500000001,228.61875,169.34722222222223,16.934722222222224,3.3869444444444445,28.7
0,77,1886,878,1990,4007,160.28,5,35.76269370427983,16.42907357706124,4105.5,564.50625,153.95624999999998,114.04166666666667,11.404166666666669,2.2808333333333333,53.9
0,75,2929,2640,1970,17802,712.08,9,33.7896975339345,17.572368559914075,5589.0,768.4875000000001,209.5875,155.25,15.525,3.105,52.5
1,20,2780,239,1720,15329,613.16,4,62.457571129159135,10.0,5339.75,734.215625,200.240625,148.32638888888889,14.832638888888889,2.966527777777778,14.0
0,37,2300,2907,1590,4779,191.16,1,56.37763664510451,10.0,5026.75,691.178125,188.50312499999998,139.63194444444446,13.963194444444447,2.7926388888888893,25.9
0,63,1867,1305,1850,2755,110.2,9,40.166208702753636,14.794920491568742,4193.25,576.5718750000001,157.246875,116.47916666666667,11.647916666666667,2.3295833333333333,44.1
0,32,2072,1044,1540,8495,339.8,9,56.97523172461881,10.0,4333.0,595.7875,162.48749999999998,120.36111111111111,12.036111111111111,2.4072222222222224,22.400000000000002
1,42,1316,1943,1940,12187,487.48,6,49.450978501001224,10.0,4301.75,591.490625,161.31562499999998,119.49305555555556,11.949305555555556,2.389861111111111,29.4
0,47,1052,2448,1690,11513,460.52,1,49.53007501239722,10.0,3664.0,503.80000000000007,137.4,101.77777777777777,10.177777777777777,2.0355555555555553,32.9
1,31,1355,646,1830,19400,776.0,0,54.94815886652309,10.0,4016.5,552.2687500000001,150.61875,111.56944444444444,11.156944444444445,2.231388888888889,21.7
0,24,2312,1434,1460,9347,373.88,6,62.79617717661911,10.0,4670.5,642.19375,175.14374999999998,129.73611111111111,12.973611111111111,2.5947222222222224,16.8
0,34,3366,2691,1560,16249,649.96,4,56.578313260361554,10.0,6038.75,830.3281250000001,226.453125,167.74305555555554,16.774305555555554,3.354861111111111,23.8
0,79,682,1550,2010,16879,675.16,0,34.44079894067853,13.035632275612379,3069.5,422.05625000000003,115.10625,85.26388888888889,8.526388888888889,1.7052777777777777,55.300000000000004
1,61,3612,426,2130,16057,642.28,3,43.02052180385819,12.21725452483477,6218.5,855.04375,233.19375,172.73611111111111,17.273611111111112,3.4547222222222222,42.699999999999996
0,37,2074,247,1590,14057,562.28,3,54.44864518038233,10.0,4135.75,568.6656250000001,155.090625,114.88194444444444,11.488194444444446,2.297638888888889,25.9
0,53,896,1662,1750,6938,277.52,9,45.74956390542753,10.363763421237385,3311.5,455.33125,124.18124999999999,91.98611111111111,9.198611111111111,1.8397222222222223,37.1
1,26,2227,2030,1780,2737,109.48,6,61.29186689880531,10.0,5234.5,719.7437500000001,196.29375,145.40277777777777,14.540277777777778,2.9080555555555554,18.2
