workout_type,duration_planned,intensity_level,time_of_day,previous_workout_strain,current_macronutrients_carbs,current_macronutrients_proteins,current_macronutrients_fats,hydration_status,recent_meal_timing,caloric_balance,micronutrient_levels_calcium,micronutrient_levels_iron,micronutrient_levels_vitamin_d,recovery_score,sleep_quality,heart_rate_variability,body_fat_percentage,lean_mass_kg,training_age,food_category,timing_window,portion_size_macro_ratio,portion_size_total_calories,portion_size_nutrient_timing,portion_size_hydration
HIIT,86,8,morning,3.4839730369800934,431.7153047777033,244.18977804416323,41.37823273831994,2.6013535982107747,within 1 hour,434.43456925261535,992.5536962364865,38.167464784785174,721.2603237770281,10,1,40.243160573304195,19.85457584110435,63.38402941880977,4,slow-release carbs,post-workout 2-4hr,0.1991486227929087,384.044060139214,after,1.701170519226879
cardio,44,6,afternoon,1.6962213061946907,484.22141416609963,171.22774958227248,107.71501344614649,1.006445226749919,2-3 hours,240.5197440400708,915.4498569820241,33.27826080887692,449.19272029139063,3,2,45.28165300270459,11.950134566276002,70.46954380698523,6,complete proteins,pre-workout 30-60min,0.27431462610740653,613.0188284767671,before,1.0325214113474792
strength,105,6,afternoon,3.3276978471641794,228.41656480448765,64.72016497713844,48.84454216836076,2.6916788454468676,2-3 hours,-381.6919256344555,501.13621935020865,23.192063188543777,819.9365659228824,10,3,74.24090773070051,19.45109097683307,65.91175149430079,12,high glycemic carbs,post-workout immediate,0.9730022062633749,529.5863440060575,during,1.1062061836994155
HIIT,79,9,morning,3.378022580719028,173.38657864513493,86.96617489424,130.24585146011043,3.077855971552171,1-2 hours,-205.12166554972356,387.4473253711418,12.753662122672164,412.225945250902,6,3,92.650808365233,15.783626770453461,91.22310547299801,15,slow-release carbs,pre-workout 60-90min,0.950416326939882,907.791880760501,after,1.776473845644329
HIIT,98,4,morning,2.714596096862596,443.6070369070798,243.2125761768239,39.912678796027926,3.9814311622368868,1-2 hours,270.3352412760629,853.5987343883688,26.99820915824515,378.9909411233315,3,7,76.18648881941053,13.430964274981203,51.04019079010679,12,complete proteins,intra-workout,0.32957070996954185,788.7018344697065,before,1.0811517844797685
strength,34,6,afternoon,1.111199212596008,203.12195886141603,189.8868608202308,129.46524842079742,1.6244869270835007,within 1 hour,-350.8167923069917,728.551420625199,11.922247830724167,348.10261953863414,2,3,87.4638661156209,20.22298318751151,75.7734262335304,10,BCAAs,pre-workout 30-60min,0.10670566201918284,248.80752589676786,before,1.7221456739795218
cardio,73,8,morning,7.268622822402497,343.5396029526843,242.44133275228432,84.69950829184951,3.452967332902377,2-3 hours,464.743865105899,994.146454142064,6.328521745482769,432.24304353015367,7,7,79.44512544945056,13.16007341903193,59.105586982866896,1,healthy fats,post-workout 2-4hr,0.30135177151837184,789.7526089796088,after,1.0988336002568764
cardio,81,7,afternoon,3.4450510890715105,147.1451281145981,227.30969754714317,74.8905257367829,3.926026676756765,within 1 hour,-295.6903715866278,520.5163048054391,25.689583110956246,484.171745450915,6,7,81.25206641269848,22.29201820265562,62.52683692013608,19,slow-release carbs,post-workout 2-4hr,0.9201683279759506,854.0010591219168,during,1.4565814234217231
cardio,95,7,afternoon,2.8993588651368674,142.7251166703919,91.57863049731168,131.61312544845987,1.934990890528451,2-3 hours,43.43063226952029,487.592632184627,16.448706261005263,334.37682083218897,6,7,31.912699093210307,14.872876125646782,58.79282832959939,16,healthy fats,post-workout immediate,0.40590690671553975,873.4787089547169,after,1.7702294638200313
strength,74,10,afternoon,8.194017031199918,177.10176228933227,30.487194611921236,37.71182524148138,3.2104147523301942,within 1 hour,-7.640532336739,414.41486173841645,10.974605923383793,394.594563450351,4,5,39.09439209665649,27.699982425305986,89.42859479888273,12,healthy fats,pre-workout 0-30min,0.11211423287929807,732.7992828672614,after,1.1968508662522557
HIIT,101,9,morning,1.1048193009755558,329.1017969419407,151.16857225715833,38.406003156928826,2.7116801161946684,1-2 hours,-456.3365233370932,303.4984965024996,21.469975885343306,953.7706722317496,3,2,54.62909204154088,23.888537583111674,60.19265763177908,13,BCAAs,post-workout 2-4hr,0.2651716933115753,995.9116005902118,after,1.328732329286814
strength,32,7,morning,9.178521935553897,107.72266215257906,242.28774113805855,138.7524385602126,2.0365509547065814,within 1 hour,-134.19709011949288,251.73954181781735,20.05592165221545,225.73199866761868,4,8,97.80779797287282,19.328017953243748,76.8891744095227,2,slow-release carbs,pre-workout 0-30min,0.5919033848000108,273.55304860178865,after,1.1737954581131402
strength,31,9,morning,6.204311589801873,306.76140269622323,173.04697862615163,76.29531807962465,3.832165431367359,2-3 hours,451.26164115012716,568.1930113581216,23.02959017976336,707.9535890056851,7,3,38.515672173603726,17.552104557229242,79.12425212619088,9,healthy fats,pre-workout 60-90min,0.4396858688901206,246.74574572698313,after,1.0805110096563308
cardio,66,2,morning,9.81928576837052,398.0318551574039,232.2615012418871,102.56164046539003,3.817378325301806,2-3 hours,481.1324844777896,622.7229508059495,8.77361161134479,295.2036268101075,1,5,59.910702292976765,20.50092869983217,94.38104435457956,20,BCAAs,pre-workout 30-60min,0.497438106255359,957.8366557396085,after,1.806057623501668
cardio,43,9,afternoon,7.485638561983445,55.402604856261846,134.05282648872418,32.46429015052674,3.920525016169857,2-3 hours,19.20929356779982,716.6096819767156,8.425742200364539,242.70415190708974,2,5,41.42527085310364,13.378673567011392,98.31267243671556,12,complete proteins,pre-workout 0-30min,0.5662068292090907,879.0808988519827,during,1.019392282160251
cardio,39,1,evening,8.252733529398151,74.86804434304123,244.31696324463633,87.188784755471,1.043099042769604,2-3 hours,-152.58722435340246,894.8249751715731,24.941522238827456,750.5917464209016,2,10,47.68389021164213,23.204357180000592,95.39801317104559,4,electrolyte-rich foods,post-workout 2-4hr,0.7903666483846045,265.734748504103,after,1.4889603747118372
HIIT,43,6,afternoon,4.558054814807352,288.90430311667114,36.79800236210512,80.64963005467635,1.4532311683632124,1-2 hours,245.42294777694315,293.7534261197916,28.848474161645196,454.45454181512105,3,6,54.44271314737142,16.613845631010136,84.00524620277628,16,BCAAs,pre-workout 0-30min,0.44684142023360496,289.50421215748224,during,1.3853356644525516
cardio,115,5,afternoon,0.3717739307618384,491.91136609233064,144.6096476141948,92.35021152191486,2.0360738027977074,within 1 hour,466.3855815516266,771.434124517243,6.184514888236799,686.1523818073011,10,9,52.668936645092565,13.178663256687287,59.00529520084336,17,slow-release carbs,pre-workout 30-60min,0.28896888476250154,495.0551675221061,before,1.378986658094623
cardio,119,8,morning,1.2189770863561022,496.42648013313755,240.58595465017774,99.71730931800747,3.620025538292965,within 1 hour,-68.74289245163345,473.49194387875605,24.4621782754702,726.6010395696209,10,1,70.06091188349009,25.848494929234995,82.94370976838333,6,high glycemic carbs,pre-workout 0-30min,0.9626994013538899,287.3383228401533,after,1.8570321860591839
cardio,76,6,morning,9.910497746645973,497.00941974692375,145.781729001116,94.39752884005048,2.2806877970385835,1-2 hours,-321.25639909225134,963.4720771473416,39.28838507881211,643.3830235100672,8,3,41.95721878839502,12.586485090374516,53.99927878596986,18,complete proteins,pre-workout 60-90min,0.6494710509892924,958.9395165020047,after,1.234375219456037
cardio,69,5,afternoon,1.5251072006151778,417.80373418339224,199.0364476433453,90.89433436052403,1.8143127844182092,within 1 hour,-243.45675191990478,556.6800964590185,19.776352671570884,873.0647359454855,5,4,70.9313272471694,29.047859348772928,69.97862078657305,17,electrolyte-rich foods,pre-workout 0-30min,0.9139896636147127,915.9348370649,before,1.9276910510909868
strength,81,2,evening,0.31359381939932485,254.99974026963156,210.9788719956569,131.66755009712685,1.117167442912275,within 1 hour,-114.38667024691864,250.16663519394965,27.28869577583053,357.7799333208849,1,3,73.26738163127877,18.255950151201663,62.422617659376826,5,high glycemic carbs,intra-workout,0.7548839079578329,784.0174802065629,after,1.062531698486087
HIIT,109,5,morning,8.843916799585248,378.2630787673888,232.40391433787707,145.89084422706702,2.648605029021775,2-3 hours,-320.38279921199097,626.8135026027353,33.00188466675274,976.180820107969,6,7,99.49040971098319,19.205715638276235,67.73316727805334,11,BCAAs,pre-workout 0-30min,0.26621759232216713,785.6651133019382,before,1.7494540358170436
strength,39,10,evening,7.69024516470915,157.24338761591804,54.39088211884709,81.67464520979588,1.1770954529981335,2-3 hours,142.39275853751428,922.2121402661251,16.443419828123474,798.8332553914788,8,1,72.63118439874742,10.031595605312482,75.15462918735628,3,BCAAs,post-workout immediate,0.6534601036312174,417.2592166096704,during,1.1436636150339843
HIIT,68,9,morning,0.41732627970408553,111.07439719732116,34.924181978616176,121.18183824264027,1.9295820380166242,within 1 hour,225.61801438549037,458.91700415868183,39.305804719150665,998.190120594848,6,2,63.11212205496097,10.94799046915847,58.87236149703941,12,high glycemic carbs,post-workout 2-4hr,0.3968365708357878,932.40026428714,after,1.2177464350180691
cardio,33,7,morning,2.1760694714531947,204.16153529512272,223.11823620312313,124.85160388157767,2.2983793077637085,2-3 hours,467.5847598570274,567.4066971931985,23.824733939151237,962.0645467298352,3,4,42.3767936875682,19.744236125631396,61.817772904924595,16,BCAAs,pre-workout 30-60min,0.7398128432122802,297.7140828278891,during,1.7866912417471505
strength,64,6,evening,3.6965088840620233,239.36369279488287,247.54280130893153,55.46607051951248,2.054407448291904,within 1 hour,153.16379160056783,667.4546109943885,33.96219885374133,417.73794374124384,8,3,38.47569171862614,27.2855674289318,58.62236225169863,5,healthy fats,intra-workout,0.8561295499110584,699.7796252459916,during,1.1883942350347534
HIIT,99,4,afternoon,1.7323288346204213,337.6470926517146,225.0307711627846,121.19547854068998,2.0945545574603215,1-2 hours,-28.21179233525038,771.8323000234889,29.931625516629435,540.6173506759073,1,1,49.61570391989855,14.594544014900698,77.54398840559925,1,high glycemic carbs,post-workout immediate,0.824541181974801,359.231002343658,before,1.7239023998581446
HIIT,114,4,afternoon,7.523611465030448,236.49246084060675,170.21234315613867,104.20628761819756,1.748221737613219,2-3 hours,226.72380089015155,643.5091864541316,10.41971325612857,607.4741279761149,1,7,74.18988217135734,21.628234516245026,86.8780557165295,1,complete proteins,intra-workout,0.7805500692281058,816.6826449083346,during,1.8259841869001059
cardio,80,4,evening,7.859686658821977,402.9439552545446,81.3595915169432,108.9037979897171,2.029724726329061,2-3 hours,-195.67886955570367,975.5810243045423,5.611493891020551,643.3091078673301,8,10,31.557133636425235,19.803023643105,64.11001369911966,16,electrolyte-rich foods,post-workout immediate,0.17076745605831062,521.4028556071884,after,1.2810102866993458
strength,81,2,afternoon,7.218180130699134,434.23203043278255,155.80255927452566,70.18544555963084,3.9012121224578973,2-3 hours,-464.00213535247457,596.7582470977637,34.616667932137396,342.06826737421244,3,3,50.12408668107895,21.951896298561895,83.63913380755076,20,BCAAs,pre-workout 0-30min,0.5949660525225232,353.9619627468916,after,1.881413539540017
strength,63,4,morning,7.680196004811448,109.38181296354881,63.47290234126924,83.33260597807349,3.5863606566434054,2-3 hours,391.06623780224254,829.1983746661758,10.004822632265611,593.6411440211207,10,1,82.18134187188024,23.5930796121571,54.59114382507978,11,BCAAs,post-workout 1-2hr,0.23690632336593095,849.5745741638669,after,1.6023758621454298
HIIT,102,9,afternoon,0.09304762058097382,373.8818613484724,40.89702470912325,78.77360726577106,2.5993875206840276,2-3 hours,-255.16365802924867,795.8667021919108,19.884646659210333,749.0058097084762,5,7,59.73687324206926,28.936216102790176,96.63321905391567,20,healthy fats,post-workout 1-2hr,0.5275927566692634,983.5989193095094,before,1.3706460959275069
strength,36,8,evening,0.8740505301721346,491.4825861637885,242.24991042448374,87.31430597293738,1.8223972836595106,1-2 hours,172.88600713972437,392.72567944616065,16.57071585741653,757.4153015236496,5,8,73.26207952452442,26.683058843434743,97.26238001856267,16,BCAAs,intra-workout,0.9863856923874134,436.4469246569019,after,1.0262678315001317
strength,107,6,afternoon,6.774762393389967,83.13365031943448,193.70918968051046,94.17162024325613,2.831338185470229,2-3 hours,250.14405963312765,765.634984188732,13.93512636848176,481.0466156579773,9,1,79.04660715425076,12.909072422712594,55.67096860994204,16,BCAAs,pre-workout 30-60min,0.7141752545742132,845.406845118067,after,1.9375079707815288
strength,107,4,evening,6.185886596583608,371.88498720576104,237.59576788272588,145.10757436414113,3.199325377921819,1-2 hours,87.35648906255972,429.1511616135622,33.25679078272097,769.6694066485327,1,5,43.92756200741764,22.313899465053826,99.68765923028366,10,healthy fats,post-workout 1-2hr,0.6875089298288513,350.28722052314896,during,1.8800182817862683
HIIT,113,5,morning,7.981246964960359,51.45559295301877,124.69276965740283,149.99902957989497,3.1813879466770727,2-3 hours,-222.62702255173974,382.1499916384371,12.171389558001728,359.78846166687,9,9,35.434008957893184,10.790710723677112,86.88478179972448,4,high glycemic carbs,pre-workout 60-90min,0.5815733394596968,552.6211911811698,after,1.6799618180971603
HIIT,82,9,morning,9.13789766620768,270.1427527936612,193.2133604053201,116.15674861579605,1.323188671645777,within 1 hour,-22.539138610024565,500.2240539859546,5.366506114956592,531.6192577806526,1,1,79.15474904837703,23.80810232721467,84.27700795904519,20,electrolyte-rich foods,pre-workout 30-60min,0.15447263763102143,972.4408928144379,after,1.2594447525319492
strength,52,6,afternoon,0.9103107800252286,493.176470209227,48.984265151444006,147.25527986264234,1.8875952055834886,1-2 hours,8.801663246604278,604.9899710181656,22.953564592587487,360.42255011236267,9,9,38.60473717039152,17.39258401740701,57.88972821613847,16,healthy fats,pre-workout 60-90min,0.11892918434556193,296.73608006076535,during,1.0512916410372959
strength,52,3,evening,4.665317936616838,295.9836374424133,239.62050185079931,49.639453537568414,3.924691819661957,within 1 hour,-355.8655332005161,547.3848908210044,33.631872273072474,324.1982508482607,6,4,60.827258708270506,15.245628223276917,70.12046244549758,1,BCAAs,post-workout 1-2hr,0.19067343588540425,420.4925428879029,before,1.830476906412029
cardio,79,5,morning,5.162792410597582,461.3319168568125,42.10373285793713,71.46989978309043,3.4392500260205088,within 1 hour,-0.11806202818729616,668.9274967647859,26.96804862047164,329.9729845208672,9,4,61.72319970232223,16.75995203343362,55.28062089092443,5,healthy fats,post-workout immediate,0.3215208196276762,762.1892606546198,after,1.6335463030952253
HIIT,79,1,afternoon,8.756365646797617,396.5274446778393,55.06335297776435,51.36694842494143,3.514681895448342,within 1 hour,-93.09308474486244,788.8756135792854,13.239765388134504,341.4567133350382,6,10,94.19810407864803,19.780977426692836,96.28282468841843,2,complete proteins,post-workout 1-2hr,0.7681772579148901,610.1355682333293,before,1.6258076942261792
cardio,35,10,evening,0.2614300504142464,263.6858077739207,80.2355349684093,38.433949508140614,2.7052062902893965,1-2 hours,293.09238774663015,275.5529006026343,35.17886895578628,342.55179147095714,6,6,93.34217148177584,18.773284067780082,87.72831948306867,19,electrolyte-rich foods,post-workout 2-4hr,0.13838094016753108,538.2061371787946,during,1.0968308208518627
cardio,34,2,afternoon,7.57002656088037,334.7689090606082,238.25320957890887,98.69563208324608,1.4557768984252388,within 1 hour,72.07864912635102,779.8620892992524,22.574088982314144,529.6773030766026,7,1,98.4453853929279,28.161760002691942,90.07227661796387,16,complete proteins,pre-workout 0-30min,0.605759494899436,742.9891857513702,before,1.6313113990570556
HIIT,115,10,afternoon,9.977091770714758,83.13780651859472,221.13214871038326,104.7243067189986,1.8538773806339497,2-3 hours,-489.49687501880743,272.1670874370931,6.043187036101914,631.6951714128923,4,10,94.5989179159603,17.59520522645435,76.18124837109401,9,healthy fats,pre-workout 60-90min,0.6551065027425154,985.4223805324259,before,1.7572223148072772
strength,90,10,afternoon,3.485875351840485,349.2294623847633,141.4955117437957,59.29803331009459,1.1718377283051153,within 1 hour,-128.64781369638968,807.8685905506784,37.630839155870696,991.5873948529644,5,6,51.34089197593805,18.91041084338457,57.79694059554439,18,BCAAs,post-workout 1-2hr,0.8577257009968086,828.6360522918906,during,1.743798939351182
HIIT,66,7,evening,7.039873276703129,64.42330230018335,134.3049888867227,145.16426783730503,1.3711856912219424,within 1 hour,-362.544509381614,602.9169695803216,24.216607209348574,673.7159119136397,1,3,79.10443624002338,10.207864418368695,95.52710204648285,5,slow-release carbs,post-workout 1-2hr,0.6751229145270601,474.8732339478306,before,1.9659910501389324
strength,91,10,evening,1.5084756201637306,257.03360133285076,91.14014336302043,139.69992073172244,3.0020637611542735,within 1 hour,-137.1835591578248,265.9133591337449,12.102715355890787,608.4400835074052,10,5,60.47293872457135,18.56306078464386,66.41626275106414,11,healthy fats,pre-workout 30-60min,0.39908057893914684,916.6316001844967,before,1.1103178323984753
HIIT,96,10,afternoon,1.5038230417117215,452.03320354613436,166.18564298293026,105.75238936986524,1.4128966194538854,within 1 hour,354.4326109428499,916.7857919897428,15.543721491988814,381.41267798852044,3,8,97.18834664834455,16.929607390481422,58.110490505167256,13,high glycemic carbs,pre-workout 30-60min,0.9461673805328528,967.7985777767407,during,1.872438191244891
cardio,63,8,afternoon,9.72130348033685,76.09605979844224,57.75749726079826,98.26254421473344,3.897842311139497,2-3 hours,-184.805993131791,465.7137810630233,36.285989575409744,607.4078561124782,8,8,65.97118710921205,12.532212343071045,90.29528173661188,17,slow-release carbs,post-workout 1-2hr,0.7967008879830564,987.3452905958823,after,1.2799269977136474
cardio,97,7,evening,2.8297083451199256,388.5320928849006,247.27961507185674,121.72851909044658,3.8582489200840246,1-2 hours,-81.10926094792461,841.1195020817556,25.81607016769183,306.4354656604188,2,10,64.33807169468768,13.571157079257585,65.99886072029854,5,electrolyte-rich foods,post-workout 1-2hr,0.8787418684025776,441.9205661206173,before,1.8348434599258492
strength,117,10,morning,4.842177359606089,428.70077491533686,137.49086380703915,82.05920993482246,1.8036688730956327,2-3 hours,-368.3367040921835,561.5543969867945,39.016460280883756,722.7060015144731,7,3,99.85183079213098,15.796010104482715,77.67491560011713,19,healthy fats,pre-workout 60-90min,0.41076145380092954,850.0749166708256,during,1.8561501637693238
HIIT,112,5,morning,0.6240251195379132,418.298262276416,234.1196242493997,107.50953008791926,3.9786429450804652,2-3 hours,-275.1631047097951,891.4631900367975,36.14843516397974,232.43402656290684,1,7,34.853441077350396,19.381070145670314,58.70498211396953,4,slow-release carbs,pre-workout 60-90min,0.8574520055302984,960.1855841977468,during,1.527607199846516
strength,110,7,morning,9.936214109841767,220.76210061661064,124.80698329922683,93.4580803594964,2.1475276627887467,within 1 hour,204.53228373362253,313.8860348506193,30.516271179252985,612.6633378256381,4,9,76.47619598582129,26.25717405501466,86.98848468222548,19,BCAAs,pre-workout 30-60min,0.3647458744506885,654.0932564733223,before,1.3548690703367352
HIIT,68,4,evening,9.33354141493342,491.63100086007347,209.52461485800285,67.68110368980298,3.3058978323686934,2-3 hours,268.0046940490969,895.5422886755124,28.809911091266596,851.8010646908192,2,4,54.74962759647538,23.010291960365976,85.65521391457281,3,BCAAs,pre-workout 30-60min,0.9295539696481212,654.3603915718265,after,1.1723235123845872
strength,112,8,evening,6.590736051439409,275.4428583377715,66.02265882237347,145.47510829667198,1.1871019763380326,within 1 hour,-111.12882638640309,237.08686245625915,24.36334630435776,358.89065588466406,4,1,82.7583645346414,17.847842391817416,83.86721128929318,19,complete proteins,pre-workout 0-30min,0.6248393936114188,886.9828683362589,before,1.2275555892620402
HIIT,64,4,morning,4.9715361707101415,168.807947032785,92.24413251796022,147.9551759180569,3.684265099897238,1-2 hours,481.19010364048586,694.1828264913943,26.235095278631974,512.0819372963042,4,8,78.22700465512082,12.936357917070458,96.16970809438462,2,BCAAs,pre-workout 30-60min,0.3363758073531934,568.1715136260523,during,1.8130126126050978
cardio,61,3,evening,9.415387262024478,423.61213951018647,177.74436990518262,20.38603381975297,1.6812731736638604,within 1 hour,193.11276860712485,576.8940736145767,25.184706323328225,864.7039977693353,7,4,98.57704873704299,18.572200831046374,87.45447431068524,17,healthy fats,intra-workout,0.17679487617628764,209.61207292273176,during,1.2140165829280698
HIIT,54,8,evening,7.509819798943836,282.8085762648823,193.85654299968755,92.249583110085,1.8196709478643363,2-3 hours,-289.6494683913286,731.527697241109,10.15866174590531,854.1410970110596,5,9,52.40224236337186,29.17192906899239,53.70220870978582,15,BCAAs,post-workout immediate,0.8502107632368923,515.631305474415,during,1.5724474871392775
cardio,96,6,afternoon,0.8844090726451059,95.57622526697119,79.65340961866866,146.47315619468955,2.9994578017425755,2-3 hours,-480.2355625752011,438.6172995460711,35.70455278194417,200.63636844988758,7,1,33.085678369409045,13.776032116392727,67.7409819025376,10,healthy fats,intra-workout,0.14323913422066578,368.16634305933496,before,1.1995110376418032
cardio,74,7,morning,9.79880519224611,259.7685103011894,200.48477889593673,83.73345264839516,3.643078784268317,2-3 hours,-450.9488378965482,427.33866150103523,14.74196890877328,977.1540499521992,1,3,33.005432670595575,29.939555159150324,83.30555788194056,2,electrolyte-rich foods,post-workout immediate,0.4277855244592006,468.6697477027724,during,1.9489151442360975
HIIT,31,5,afternoon,5.241356136198566,461.22089660252686,75.85704774901777,119.12366429219612,1.3860831046462374,within 1 hour,459.6842855277383,910.1819302371101,29.331549007370494,868.231226438827,6,2,59.2880999024333,18.363226020110375,72.93979302697183,11,BCAAs,pre-workout 30-60min,0.7922914059259764,306.58467156391794,before,1.6263509931443934
strength,118,1,morning,3.2341908180535253,224.48476677326718,249.03976148131008,63.063896556957964,3.4311472352581314,1-2 hours,-157.75774522721343,343.8132845185222,38.951270335418464,872.271808093315,8,4,52.5254771915765,17.098479311920133,69.40793385474126,17,high glycemic carbs,pre-workout 60-90min,0.9904498943061449,333.89818771782814,before,1.8893691039544156
strength,93,2,morning,0.16674316234157271,237.45384895385493,67.74624401679324,39.52930782195476,1.2288028699118743,within 1 hour,-392.00183669230034,687.2656989835971,33.972813534771845,340.0254784754708,8,5,35.52099476591729,12.695731163512065,97.16486862692831,14,BCAAs,pre-workout 60-90min,0.4621551056741907,234.6615682893022,after,1.7063744537495786
strength,82,5,morning,8.915679457562216,354.98316538089057,68.03464912707418,107.2769089082289,1.0816036500627493,2-3 hours,-204.3934780214962,775.8511302316327,17.184181787477648,368.45346443890776,5,9,32.748412237946425,23.50265616734955,93.28446470612872,5,electrolyte-rich foods,pre-workout 0-30min,0.6361939815677716,363.1714665823033,after,1.5433946417130087
cardio,104,6,evening,8.674430626459383,474.61129875680433,129.05562502426795,120.99739601017403,3.1706205401822434,1-2 hours,-113.18010791645281,682.0951683425508,15.478073328032304,560.2842922455443,5,7,74.01329427624185,18.25214118529793,60.57998288639837,20,high glycemic carbs,post-workout 1-2hr,0.28372478044961164,565.9200087137423,before,1.2953336557948005
HIIT,87,7,morning,2.714085815014812,128.35340448873143,72.03694082046245,84.19480402583814,1.331034390546177,1-2 hours,-60.71487236446825,878.2015146432326,23.364059002389347,299.8157037472942,7,3,39.033732840014316,19.827890965259378,73.01553848112624,9,complete proteins,post-workout immediate,0.7754403409223884,271.7965705328354,after,1.7818309757340063
cardio,77,9,morning,2.0637530187513886,92.93112673010224,220.70722895188428,146.58135638368725,1.5570003269481305,1-2 hours,-237.07248240765466,245.95842534347545,39.091314107937734,462.35278302115813,10,4,41.79803560152169,11.268027893052423,97.37959060846956,14,complete proteins,intra-workout,0.3674545355185225,263.56549583253565,after,1.5519277547565014
HIIT,61,6,evening,5.451981112840399,429.13436474682135,171.43965825654962,82.05716632620664,3.526316613330354,within 1 hour,231.6418244742838,758.2187134256175,26.27159036714818,539.2790651584085,9,9,41.3587171339192,14.148610651664635,78.30329200067064,15,complete proteins,post-workout 1-2hr,0.5781858241550416,600.2820792571281,during,1.759527968813898
strength,35,5,evening,1.4222863446099698,249.23489949135427,125.67152144697535,77.62454659427033,1.4624760584887673,2-3 hours,-259.9492006176341,444.59622339519797,34.84537525750595,621.5193562560636,8,8,58.10763777554121,25.495026801341325,96.461404848393,7,high glycemic carbs,post-workout 2-4hr,0.9999808406913515,426.69366552801705,after,1.0164529318353912
strength,63,7,morning,8.110840449493676,325.1558289443099,124.16299042632288,138.0082156853409,2.5412333433360375,2-3 hours,-45.09854622498756,577.6109610003251,31.139664125177156,431.6689618643795,8,7,50.029775655060114,15.037974785511398,73.83474966618455,14,high glycemic carbs,post-workout 1-2hr,0.5854018895389337,828.5423727540403,during,1.4098026479323327
strength,37,4,afternoon,5.841679343182385,297.1331357935383,68.64829664619035,115.66525983325685,3.5558185108834715,within 1 hour,16.965548565348627,579.3755696554431,29.94378729494797,421.0528813524025,1,9,86.37998398943299,26.126657095446895,80.78091811013606,2,healthy fats,pre-workout 0-30min,0.9126559062645254,484.6345390354074,during,1.162972841394546
strength,80,6,evening,4.0556717156369695,286.8364470609315,149.072762793146,28.154452094472873,3.531328723148037,2-3 hours,-6.5497980873814186,511.16771801886387,17.53132824735075,934.2432695104757,2,8,63.27502532843996,22.01314052610139,92.78812660882822,15,slow-release carbs,pre-workout 60-90min,0.2730058929349671,248.2241840491418,before,1.375357311277211
cardio,56,2,evening,3.8026226419863374,146.76583913853995,105.40508760824778,70.55520707496095,3.869842414189457,2-3 hours,-225.50198810570464,297.6692405313852,8.371174991072785,488.27639737728845,9,7,49.19104451723939,15.021046455314856,88.0690609232484,5,healthy fats,post-workout 2-4hr,0.8054565124652278,905.3170199463905,during,1.0086953101318061
strength,51,3,evening,0.8779728412134613,152.0413887917718,241.24497893981803,117.52699574185964,2.8623834084415516,within 1 hour,286.35014204701054,914.9811687823304,11.479230510075624,290.02915097637,7,3,41.79668260887625,10.02544910363866,70.45994199629105,5,healthy fats,pre-workout 60-90min,0.8082246109753396,471.57962227182935,after,1.886866313256543
cardio,111,4,morning,4.791876617567608,450.4720008599183,219.35180773908206,51.86167793025288,1.9854773590903538,1-2 hours,167.2307392972516,200.3498049527364,6.350710192050159,608.5932759842761,5,3,41.73166425570044,15.066044143800495,52.9602419144271,13,BCAAs,pre-workout 30-60min,0.34235116955003897,519.0553150149976,before,1.6632206925929014
HIIT,69,3,morning,5.464333364809613,464.7849676329183,115.82488835139168,20.143316439341238,1.0982908442602595,2-3 hours,-270.4050208794755,644.7915955419558,14.737864410428118,754.289820486309,3,4,93.91425288146608,13.789040777180542,60.85330388531216,19,electrolyte-rich foods,post-workout 2-4hr,0.14034684273997594,793.011203961318,during,1.2611181393615107
strength,61,1,morning,4.282581382549489,475.166313673134,193.44347969448754,44.100090516899826,3.7919515675181374,2-3 hours,-370.06206092745583,289.7752535087932,22.774649150725068,625.1319886191596,1,7,80.86351384308006,23.969047289435935,58.593592652410116,1,healthy fats,post-workout immediate,0.41356967067427897,916.3445389217586,after,1.9098600352685635
strength,40,10,morning,4.563254551665227,86.01533189820626,164.9189098698535,88.87287018319665,2.762791873025588,2-3 hours,425.58066744556413,953.6928452448758,5.131669955210785,351.8196586487759,3,7,86.99130693049904,18.510190159323834,60.03244308036603,19,slow-release carbs,pre-workout 0-30min,0.8694038701253674,855.0718296642261,after,1.1031221990449913
strength,59,2,afternoon,5.653383404070828,84.3780476201228,246.85531754859022,32.13957423754258,2.5915899960724014,1-2 hours,-241.84735752544105,883.5629412097834,15.487545007739008,494.19385082190405,8,6,98.94884748443911,27.907952959650395,86.74830087223062,17,high glycemic carbs,pre-workout 60-90min,0.7238443271951099,709.9865204406731,after,1.1202543966892107
cardio,119,8,afternoon,9.152778234186483,438.7445608192936,123.37543147213205,113.17180775967886,3.997363606069045,within 1 hour,323.8371385976311,470.11553843697175,31.282569700060826,856.8594330010369,9,1,48.61760804860641,22.44305689995628,67.62790149503279,8,BCAAs,post-workout 2-4hr,0.18667382344422098,356.8355555065021,during,1.500529875229014
HIIT,72,5,afternoon,1.0662773237303491,275.7154603670641,55.73965766806827,61.555591784146294,1.1145009918807356,1-2 hours,309.25097432642235,289.7458423889234,19.20523434956241,385.03658828066597,5,2,97.04159939418945,17.863656501209583,99.28391108047927,10,healthy fats,post-workout 1-2hr,0.3117698014345335,746.5879474671046,during,1.364988593627047
