workout_type,duration_planned,intensity_level,time_of_day,previous_workout_strain,current_macronutrients_carbs,current_macronutrients_proteins,current_macronutrients_fats,hydration_status,recent_meal_timing,caloric_balance,micronutrient_levels_calcium,micronutrient_levels_iron,micronutrient_levels_vitamin_d,recovery_score,sleep_quality,heart_rate_variability,body_fat_percentage,lean_mass_kg,training_age,food_category,timing_window,portion_size_macro_ratio,portion_size_total_calories,portion_size_nutrient_timing,portion_size_hydration
HIIT,75,9,evening,3.132009695088165,304.31448865468076,62.99768720625838,99.72936874905771,2.415989417902297,1-2 hours,-453.0347752551981,302.83103673761246,24.206328473740008,569.473414110012,6,6,31.145642243148906,10.320271808076345,69.59011683346645,8,high glycemic carbs,pre-workout 60-90min,0.24536141608647194,702.8997440066315,before,1.0439510745304594
cardio,53,1,evening,3.8811911414276654,60.49808111395353,247.40618008758526,47.30634157495329,2.926545358460687,1-2 hours,306.2878760253159,310.04177051916486,14.028527464052063,337.44888506573295,3,7,88.73120189038505,27.472638530772258,84.96296691697106,5,electrolyte-rich foods,post-workout 1-2hr,0.3179339555080064,223.4495401441948,before,1.060507727094398
strength,56,3,morning,6.009917760602498,426.76224651219127,211.52320452038572,50.97777048000583,1.5225753993041398,1-2 hours,265.83435655777623,476.4590809189367,31.091979476994663,510.58951398472533,3,7,69.28614264373448,23.629331999628313,83.90991026855465,5,BCAAs,pre-workout 0-30min,0.26598798990589534,719.9646693940437,during,1.1728515590670023
strength,61,5,afternoon,4.196845915778864,125.11948262000722,98.36933384941831,47.95558251680454,2.844223693389914,within 1 hour,8.951883958982933,393.9479554416767,17.661903508696618,869.4253040930166,7,8,61.073743977745515,10.175729427830388,93.42805394960527,11,slow-release carbs,pre-workout 60-90min,0.6134788078245434,953.6773752305288,during,1.8187219338849259
HIIT,33,5,evening,7.4990499854532295,85.70408508565062,49.41938331162808,64.17709216898166,2.090019207990543,2-3 hours,-338.6172273753323,335.9486734975811,39.34079328785002,745.1708379154904,9,3,41.59357371891468,18.125917604831393,76.37616463811466,10,complete proteins,pre-workout 60-90min,0.5695225427139546,359.9736660683097,after,1.8131791786309033
HIIT,63,5,afternoon,3.269949699769994,67.04426040210463,190.7896308971885,130.69846263878316,1.393389103964123,2-3 hours,-351.14227299704027,870.1970276268545,18.643638524127283,378.02399326661464,1,3,61.36342666283798,11.881513804890801,51.44433260115969,10,complete proteins,intra-workout,0.29136294139284974,269.9167290718198,during,1.9001643596843516
cardio,112,10,evening,4.5732277693997005,192.3862834908244,247.97137715025727,142.18942082174163,2.8438387195035246,2-3 hours,97.01622274441763,934.102775383072,12.217380622466177,284.84464191738806,1,3,52.191906610476146,16.415548130781566,84.47767973764323,20,complete proteins,post-workout immediate,0.16241995855261865,874.9256567246812,during,1.9713552226695228
strength,59,8,morning,6.865009605214575,341.1586100024248,45.85516399940751,141.71449254064788,1.5719396662553387,2-3 hours,389.4805584722375,880.8035053073633,13.920421409361674,672.4619172367304,5,7,74.59868095238085,24.170912002405803,78.52986200112292,12,electrolyte-rich foods,post-workout 2-4hr,0.4354662245091332,753.0444841096183,before,1.4802501322179946
strength,118,4,afternoon,9.16847511749066,463.4652791300535,146.72630412125602,97.41918046087468,3.897536254964061,1-2 hours,236.65976204608455,922.0378354755733,34.05964639345315,396.03605895385374,7,1,72.98837896153454,28.9263800257485,90.45119534087756,19,BCAAs,pre-workout 60-90min,0.7463960604257921,299.45552936606595,after,1.3582991298453324
cardio,86,5,afternoon,8.407178088462501,354.4786147682232,69.96849446175025,34.379192096597116,2.387836517420027,within 1 hour,375.0359899530348,390.23058488939614,22.49494579370098,839.556038130301,7,7,41.10388047793493,20.476380889394747,98.80087720062039,8,electrolyte-rich foods,pre-workout 60-90min,0.42065494416380855,608.2896372216342,before,1.91609545432113
cardio,68,7,afternoon,3.8423349450398794,410.44007945720745,72.60006760781644,82.67935173382293,1.5253418022228704,1-2 hours,8.050639349538415,931.0276874665624,25.410419608832477,924.2465927191677,9,4,54.32062633211828,11.191652359723323,63.79867679956142,6,healthy fats,pre-workout 60-90min,0.5687314582180013,202.49770189034146,after,1.9185010151879918
cardio,108,4,evening,2.7213307748605766,247.38663303664035,46.450328294809914,81.9206419499146,1.016190442669421,1-2 hours,496.2730373659135,632.2406842170369,27.628631608561086,941.9705387824812,5,1,56.41108003706226,24.7032998357825,68.84189923528118,2,complete proteins,pre-workout 30-60min,0.8845775596984145,993.2306451067321,after,1.5941938067724766
strength,80,8,evening,2.9677964509785513,176.55596228132333,145.9821860289287,47.06480601211682,3.981009957129594,within 1 hour,-403.31206242716,713.3036161562709,38.391562811441524,486.3178159833893,1,9,59.50976220528614,23.156122538476712,89.92255625827528,19,slow-release carbs,pre-workout 30-60min,0.6595427255047852,280.06755409345203,during,1.9029330991203648
strength,48,2,morning,1.0801492185521888,124.13306210772745,238.23300961395304,111.90734590728181,1.349937318260579,2-3 hours,-278.8680603783939,920.2634965596127,15.086030483883963,489.93326808285406,2,2,68.62190881247687,27.693973414576615,88.45080078088131,6,complete proteins,post-workout 2-4hr,0.313207711118509,735.0793608569405,after,1.3479796189550473
HIIT,62,2,evening,6.647759935960906,308.047674139463,101.76884308954008,111.97296786433805,2.979147481675166,1-2 hours,-418.17911879817825,770.4058663697559,17.863525928230565,348.9182707529046,4,8,44.5785023173683,28.724060417808715,60.748020193440254,18,electrolyte-rich foods,pre-workout 30-60min,0.18388456110913975,675.5041755754776,before,1.4228549557261607
strength,116,5,afternoon,5.966851140535749,127.93160337484039,214.97530346048399,60.09261163549461,1.7876500328486307,2-3 hours,415.3964503290729,635.6945289769847,8.973637895039317,466.76510864265646,2,1,45.10833831206377,10.90835534237516,85.86587377160345,10,BCAAs,post-workout 1-2hr,0.4810622161703417,390.39010165301045,before,1.6152242967714985
strength,49,5,morning,4.299819280591663,262.2421552645919,71.3863566249886,61.215781371181045,2.6460091398682755,within 1 hour,108.65670992391313,415.4537506448916,24.707158037675303,926.6943849967965,7,10,90.75951790955517,24.275355419065228,56.67366255467171,14,BCAAs,pre-workout 60-90min,0.6806246209708892,332.34196634541985,during,1.0471551343356629
strength,64,1,morning,4.539527840925485,80.03222627139687,159.32689517811593,142.69106563488975,3.366422954103303,1-2 hours,-73.4249223593626,467.88837083214725,21.278699485320445,715.3380770830057,9,4,46.01968683405302,14.401538358405796,61.35873548330636,10,BCAAs,intra-workout,0.18981469708388338,640.8528887003524,before,1.983413997523591
strength,93,4,morning,0.5988874083528228,143.0570249452312,240.013279001979,38.58874224377289,2.5022738847922006,2-3 hours,452.28731142663423,310.5923540788024,16.58810942312596,913.4658403112156,10,1,65.5539709247613,21.59145436760661,89.04778179444394,20,electrolyte-rich foods,post-workout 2-4hr,0.2580652796893994,843.3854539303178,during,1.5931781397908527
HIIT,98,1,evening,6.438332934238952,92.85047238985678,111.63183785645033,67.88752733508687,2.6277247746369197,within 1 hour,4.132114143399178,905.7757513415572,33.41520145839985,596.7905469402399,3,7,34.058954227785726,17.58694261240167,90.42889877385599,13,slow-release carbs,post-workout immediate,0.2864946071686372,892.8313883934641,after,1.5213491300427537
cardio,72,9,afternoon,5.385973364735197,471.9745414398108,195.80488513227354,134.39581864341972,3.514112887772349,1-2 hours,-214.5961187444446,839.7783517445868,15.85915975206339,244.35771862759933,5,4,98.84652410766937,17.29900604126763,98.30233583274133,13,electrolyte-rich foods,post-workout 2-4hr,0.26150254090105174,631.6133954525624,before,1.0579968087833278
HIIT,116,5,evening,0.6918129534300266,278.4888951684224,89.20804332792748,70.87842141069284,3.940290678014264,2-3 hours,-464.18946536763406,299.2690786162945,12.211921700505172,567.5173419327949,1,5,69.72167547905613,11.649149749685503,69.62158103971521,12,BCAAs,intra-workout,0.5132733563433677,713.6931383277703,during,1.0710733684933893
HIIT,100,4,morning,1.135541471840651,454.9123904512052,114.8599183638163,53.855593310749114,3.8550698330167923,within 1 hour,248.29803294182068,841.1780166154554,33.75319176172857,375.05841947343407,1,10,81.08177953941194,27.257642581151526,96.1726684186388,3,electrolyte-rich foods,pre-workout 60-90min,0.28189051733335463,994.4539398941705,after,1.4724695225755573
HIIT,103,3,evening,9.597998885255734,193.69904791254103,217.14126977085158,143.27360992828648,1.688691466804546,2-3 hours,487.3314659093121,866.8747538241838,7.707330507444147,692.5016788499508,7,2,76.3064267076679,26.044410441061746,73.47868360466563,10,complete proteins,pre-workout 0-30min,0.6684201627108379,303.4246721506354,after,1.6743162007490855
cardio,38,3,evening,4.19845883750258,185.08690387852397,41.83790177455555,70.36931690419814,3.1563367138292033,1-2 hours,333.54222357026345,713.2961419933063,8.379136944931393,598.0555893643738,10,7,33.07815587189108,20.850293876253573,89.64320356675606,7,BCAAs,intra-workout,0.45249642295911496,634.7558428871431,after,1.515779496783931
strength,89,1,afternoon,6.716994260408238,379.59901280424316,218.49687934582738,93.68686809248257,1.966079906087094,2-3 hours,-68.90879031277666,680.4724438975657,37.98563032852682,921.7787418141684,2,2,33.288303975522986,23.216742763441815,62.60912106552127,18,slow-release carbs,post-workout 1-2hr,0.41615847905849757,884.398104180799,after,1.4001032947631589
cardio,57,6,morning,5.278518591267172,410.46888321020356,86.82854715776088,98.2562790521757,3.5505064735481957,within 1 hour,-16.01839765052648,959.4861054065699,22.91577036578407,860.8668957610518,1,7,42.25214149056779,11.707280417876738,50.11720508035229,6,slow-release carbs,post-workout 2-4hr,0.5979177753419034,923.8710501163956,during,1.168199035174213
cardio,30,1,morning,8.065640134052162,261.7953341958126,197.10118650390152,101.4363818568917,3.703368757338233,within 1 hour,274.3163733550866,691.1178236419487,14.749447871796523,985.7235300002445,2,4,37.53895544297419,10.282830498474798,65.7570265674119,13,BCAAs,post-workout 1-2hr,0.9730211000923252,922.7079486594835,before,1.7316115851322578
cardio,98,2,morning,6.839984903131812,86.19846358544386,166.72236679442668,52.62774663965534,3.9575578760917605,within 1 hour,-233.37012418821234,935.7148085430682,27.932315956602892,839.5123163949503,10,8,73.00465169257149,20.18471938018301,56.20757652142954,16,slow-release carbs,post-workout 1-2hr,0.6019172249540033,209.7566812265044,before,1.066090396155093
strength,56,8,morning,0.11450321978396238,82.9571624215979,154.06716952798848,75.2868324534887,2.2802768590953635,within 1 hour,239.41811340761217,952.93993532643,6.364461060694087,967.2755525825204,9,5,74.67992994993679,16.157676573028915,74.15752899746165,4,complete proteins,post-workout 1-2hr,0.8696222529311713,309.69929088965955,after,1.07328413126129
cardio,52,2,morning,4.388292445991194,317.6112223983835,154.98388900901628,26.39491903162753,2.854200446416113,within 1 hour,-115.5470053731371,771.7595227482675,18.27568811724683,619.1643251343796,10,3,44.893456393192295,16.912809281730546,58.74233725936357,11,complete proteins,post-workout immediate,0.18415508137444214,220.14525496638643,before,1.0950487978773724
HIIT,83,1,evening,5.893795401633014,436.3528246779896,34.51101542515061,116.6373216431791,1.9237382939881016,within 1 hour,-92.84272794032876,708.142157850568,29.309824781862897,678.7972275305458,3,5,88.80947581598645,12.402132663556792,61.80254716730407,6,healthy fats,pre-workout 0-30min,0.42443201313484125,692.2158554111359,before,1.3547673664482787
strength,95,6,morning,1.8893570832670736,80.86116598298655,215.6636463481667,106.5462987130349,3.2748203730303302,1-2 hours,-230.56976709767684,692.1631621483907,9.165496724654364,962.4776678205915,7,1,87.4346826922877,11.09755607629542,90.87766061619465,4,slow-release carbs,post-workout 1-2hr,0.9002955193313381,212.6510176590358,before,1.8949956962743262
strength,115,3,evening,1.1331749025293647,460.1211095699001,60.47587239814365,74.40800694658179,1.0340460297743372,1-2 hours,-331.3717483830527,337.95792163722786,23.625476975593116,735.9125956635135,10,7,93.66460995103074,21.214382628212395,57.5912530005224,12,electrolyte-rich foods,pre-workout 60-90min,0.16524928903409208,963.7163481183792,during,1.7084312508522541
strength,59,7,evening,5.7932609490368066,68.41608779112256,224.63006736205332,68.79576555867862,2.8548236234093585,1-2 hours,-323.6445724388765,480.51776258057134,38.47741833373478,599.9607639717872,1,4,66.69427945195626,17.240843891538095,57.85809528701595,8,high glycemic carbs,pre-workout 0-30min,0.7354405938051738,461.0949321553245,after,1.6456707137173743
cardio,117,4,evening,2.7371794574228336,426.20474887047027,216.19626130126224,77.1499387159491,3.739146090249096,1-2 hours,230.45757122576913,585.2159664520686,26.712201152678507,952.4531193271039,1,7,57.23044999291777,28.284315175220737,69.32807554192466,9,slow-release carbs,post-workout immediate,0.9476466523449368,631.8081931235345,before,1.8802310386933492
HIIT,86,6,afternoon,8.155994522364056,350.77273330738655,141.43099012911912,101.2791676805388,2.230267285150722,within 1 hour,45.63660225701233,474.2585231145232,29.086270232998324,953.1183753008262,10,6,55.06054073041247,25.13040560409022,84.24813110128542,17,slow-release carbs,pre-workout 0-30min,0.3649132939982397,407.7830696136273,after,1.0687589030585931
HIIT,85,2,evening,2.1300131643507916,200.6905805280528,203.58459265426072,118.98590752779828,2.7426025809373384,1-2 hours,30.257390225566155,242.11905628175802,24.056282248520475,697.3339616773419,1,4,72.59602165127887,20.64277480778746,63.196871904665734,7,high glycemic carbs,post-workout immediate,0.5894118241831713,580.614003051797,before,1.3300680846570088
strength,114,7,evening,9.29203416978745,62.26825425840926,80.61784153657953,66.92342051092135,2.2472283285933936,2-3 hours,495.19542791701383,972.7811539537835,22.43876439490169,856.9544243183693,10,3,81.30724812009244,22.133287859390038,54.898561449119384,19,healthy fats,pre-workout 30-60min,0.47768890642539474,948.9424970317473,after,1.5390843757038235
cardio,54,7,afternoon,3.1108071509010515,301.4593714319615,141.50700902700356,53.660489078255075,1.9259652287791096,within 1 hour,328.2586339428683,537.5251008359387,37.66144728811059,924.428519496528,4,6,72.19846621739222,13.67763846968333,85.8634580596136,15,healthy fats,intra-workout,0.5237210020743899,925.112508136459,after,1.051982429682191
cardio,50,5,morning,4.571886725006572,267.4640353360265,123.62976079684961,27.341985650390317,1.5383285222524465,2-3 hours,69.37921662362567,739.0352269074211,39.163176649202505,234.04882454176237,7,9,35.62748504554613,20.380932413151633,52.55134305823907,16,complete proteins,intra-workout,0.3305608965559963,293.73393572952074,during,1.8517194787629978
cardio,41,8,morning,7.150031415817249,399.4626362111318,128.61083004151166,140.45842317758394,3.094240990926804,2-3 hours,-296.6162166753199,817.3989200058467,22.531247110331147,213.71619735974025,2,5,69.34948507657141,13.283323562804203,50.33321735857291,9,BCAAs,post-workout 2-4hr,0.9552822577400749,606.2012901956996,after,1.432661280644853
cardio,58,2,morning,5.297983274287534,199.3164808422121,128.81557113018263,124.5732199727418,3.7479606763541673,2-3 hours,-24.319798271608136,467.49565646632016,36.92568689794165,421.199019988444,3,2,31.03972860754198,12.483218784506915,57.65074940101992,14,slow-release carbs,pre-workout 30-60min,0.3842076048007229,256.83157392731476,during,1.260095997864564
cardio,110,4,afternoon,1.5549974399998945,499.48280483343234,133.15036311273457,65.71391663702798,2.1900800478994835,2-3 hours,124.13632112989967,924.9457075141393,19.18123342543635,644.4952210238949,10,6,50.149551909469935,15.582371323147889,88.8590755149697,15,electrolyte-rich foods,post-workout immediate,0.2672716276177869,437.01833833447347,after,1.771718504436748
strength,71,5,afternoon,0.830414870784677,461.6516917794982,53.416051988259625,79.6076905908734,2.868908210844201,1-2 hours,-80.2158663107333,219.11074941807743,15.074689225782448,551.5847139116817,3,7,69.56885070671689,18.32941143990118,79.3387868819305,13,BCAAs,pre-workout 60-90min,0.3177946898998064,238.15670457758563,before,1.1571374968415595
cardio,35,7,afternoon,0.369980410987234,116.3365327087981,175.4922332892186,127.26820595151317,1.8184923477631796,2-3 hours,249.56649098839637,872.9824200376231,19.728774573048327,767.6861916962237,5,10,87.50207844559375,20.606256036888908,60.37595164556738,15,electrolyte-rich foods,post-workout 1-2hr,0.4213410735250872,611.1086426425557,after,1.1032447300300587
HIIT,33,8,morning,7.660778561596916,356.82966281087903,237.86471319941097,111.31531879058011,2.1981008152467942,1-2 hours,440.6486541140862,408.98577282656936,18.47774813515545,711.8298280664017,7,1,84.4042793946378,23.80206531167208,73.67806485670272,2,complete proteins,post-workout 2-4hr,0.4867176167290531,588.5447889348031,before,1.727789226325764
strength,83,2,afternoon,4.36250063910536,282.4134984040699,204.17589597442313,145.10068863070967,2.293174307988389,1-2 hours,-12.890450493212711,458.166075730587,33.18891338203045,692.8138474188222,6,10,61.212786162428195,21.01533096221265,88.79407356587063,3,BCAAs,post-workout 1-2hr,0.35259943988984743,249.3615368687288,before,1.7560277870131704
strength,96,4,afternoon,9.786333696785592,208.93370069173156,235.70644712377646,54.88406987135427,1.5936704367807726,1-2 hours,47.24625697809188,365.6997974073872,12.90053372014175,466.5428893006033,7,3,72.82758245444563,21.02305764124692,58.992140046768505,6,high glycemic carbs,post-workout 2-4hr,0.4863595054215093,821.8516920723005,after,1.240206678713515
cardio,96,3,morning,4.498710379082866,95.61398006164396,116.46841900024266,145.43340224412185,2.7712869373455162,within 1 hour,328.616347738992,960.842006081118,26.04780578086086,492.6809767076986,10,10,35.300948921081584,29.498030125447073,70.23422395682728,16,BCAAs,intra-workout,0.7643959563630398,767.3896573448768,during,1.014561061450458
HIIT,96,1,evening,3.6373002938355437,85.07852655456024,116.77270572498996,124.27950825854235,3.7992637904300497,2-3 hours,18.999151204947793,683.020128187871,30.467670134822306,998.3936679688462,9,3,53.16623736591174,22.516778308249876,84.66720228776865,6,electrolyte-rich foods,post-workout 2-4hr,0.44768994838736464,521.5855823565812,during,1.6935508368981793
HIIT,113,7,evening,6.964350690845413,437.64885896796324,63.384349347337086,83.1598126092332,3.535047884410487,1-2 hours,294.48084048507314,934.5026073818626,6.244326297506962,667.7011124099379,1,8,48.33708626444056,15.311055267032181,59.34533116612827,20,high glycemic carbs,pre-workout 0-30min,0.9029659148288894,529.6151367282678,after,1.6509319357020849
cardio,55,2,afternoon,9.999495634231016,164.24239196763688,136.38126718032882,147.18914888976371,1.4103031262847165,2-3 hours,487.4786085743166,969.8630009076911,31.3643309589378,233.175104421026,8,8,77.40354613734537,24.990762002516675,90.18237763152985,14,slow-release carbs,intra-workout,0.14017167725428234,444.41439309109614,before,1.588286741974616
strength,86,8,morning,9.84349199712068,425.23342687860537,54.17948198178817,92.15352632434458,3.1429531407953277,2-3 hours,-209.05485456290643,480.46749134038794,12.967015620378668,714.1593642044396,5,1,51.226703167579636,11.286030333511285,76.68791932573197,3,high glycemic carbs,post-workout 2-4hr,0.6770239161061858,331.21357040292526,before,1.2323030223844245
strength,30,9,morning,6.03016904976568,334.7581845828677,128.6247626481109,113.05686177928744,2.096932425236206,within 1 hour,219.8019048055146,997.2551464716257,11.902226298423328,263.903889445975,9,9,33.40989784588291,19.011270849393927,84.16416973558707,15,high glycemic carbs,pre-workout 30-60min,0.5211772614136886,775.237309547983,before,1.6917751278621043
cardio,106,9,evening,8.983164709309083,403.53288648348376,95.18275872878851,95.6119800157876,1.8040662588858587,1-2 hours,394.26185704859336,659.6738797357477,26.75367267881032,692.6224899895162,9,1,95.07260579796997,10.992077748530368,97.37017536782513,16,BCAAs,pre-workout 0-30min,0.7377510402074107,352.8537195803118,before,1.4527740873039927
cardio,78,8,evening,2.3394498001758923,146.72176275698246,138.18225156684036,133.229250186453,3.1190740479969317,2-3 hours,-334.0683063556148,569.9535754093413,12.803571841752255,654.0658527833552,4,1,93.58117468718422,20.29053001177168,95.84063123875202,17,slow-release carbs,pre-workout 60-90min,0.11147539895057013,291.0274860471948,after,1.5029056295150305
HIIT,36,1,evening,2.41807631056447,404.5289709971505,40.560439477823806,93.38423471518408,3.174120634540945,1-2 hours,-166.64570510013453,534.7750739363199,36.48158918185404,446.9289464334434,5,3,80.48019263522409,15.410829323576237,65.9604122461138,11,healthy fats,intra-workout,0.46730696245826264,753.665833629287,during,1.9878439896401519
strength,72,2,evening,6.994583117601411,286.201494398277,203.49667512288852,24.820157167841884,3.384312834888391,within 1 hour,468.91199936859016,445.39861772867823,33.761544500684,484.44061959143204,10,7,82.30739640415923,12.435364803948385,71.79610248679575,5,healthy fats,post-workout 2-4hr,0.5141765954138869,894.3394258461682,during,1.7163374851069688
strength,108,1,evening,4.837791397793274,380.04534850076004,236.7688537852476,36.424500092747415,3.83631883859125,within 1 hour,-464.0450724844828,696.9400159502451,10.93147747756694,679.766185830933,5,1,48.66404253700719,23.945231581914122,93.03206750399059,13,electrolyte-rich foods,intra-workout,0.2002004410313326,365.6104057862878,before,1.783525184876738
strength,36,5,evening,0.06619306357650512,76.97921156714804,152.69570974384294,111.64680909644439,2.123204911199495,1-2 hours,-438.6310223425218,767.3219332281432,31.820370927542005,269.76124370170913,1,5,88.71952468051703,20.25970593372422,94.38352834025292,1,high glycemic carbs,intra-workout,0.4650592365090529,464.65805335205425,during,1.783758239133039
cardio,47,7,morning,1.776478058682912,130.94628516424206,114.85905219281148,25.462419299723,1.5649186914279478,1-2 hours,468.2772512037269,802.8961048341653,23.640411996286204,566.2846717416562,2,9,36.62678778172446,16.97785506555909,66.66333403047531,6,slow-release carbs,pre-workout 30-60min,0.262957936983501,703.0550841862972,before,1.8677351152429091
cardio,62,4,evening,1.7468048881451126,344.77617783518815,80.55158687737251,21.044849109861904,3.0795686974571206,1-2 hours,-165.8927921103005,527.3282930954473,25.709994008894792,971.4131251683268,6,10,63.64109293202554,11.145228713662746,79.4551733900172,13,slow-release carbs,pre-workout 0-30min,0.5657573445282602,974.0075780965503,during,1.4308040508626874
HIIT,89,9,afternoon,8.837260188217234,328.5978603503125,111.15406625211972,62.09158662302352,3.8701009801029587,within 1 hour,114.75703079149639,517.6090184408729,27.640266448511504,882.3090219702563,7,8,87.71908270685779,14.206718716499363,92.7922560530447,12,slow-release carbs,pre-workout 30-60min,0.17077208817661754,766.3321592031145,before,1.680821293803321
cardio,84,5,morning,2.137997857275412,474.8258522128186,91.64483900243661,82.67861264617346,3.640879483918314,within 1 hour,-261.4499469983371,515.9114434295184,20.18289697909941,916.7291894473211,3,9,94.37598416343126,24.75661572401254,97.06537863969822,12,healthy fats,post-workout immediate,0.9747099695544286,942.1320353210058,during,1.8710902703851229
HIIT,67,5,morning,0.35613076906068075,348.18955219792,71.13701127183577,116.82283051924868,3.2728241587113653,within 1 hour,-487.7492006337829,621.7200004726415,37.43598859226658,487.85854513987897,4,1,81.20408634618454,13.056561482656186,73.42503645941304,17,BCAAs,post-workout 1-2hr,0.22419916045206523,314.8847889419981,after,1.1905193865176749
cardio,79,10,afternoon,6.229380946334206,88.64288550477731,197.15335652134584,142.3265486054246,1.9866340963194582,1-2 hours,409.53758446061124,373.0957793081644,17.911332962948848,489.7796119857742,6,10,69.90018521588118,23.008605076649147,97.56125113703946,16,BCAAs,post-workout 2-4hr,0.6042179340821908,439.1236916454817,before,1.4431899599766418
HIIT,37,2,afternoon,1.847296767929989,206.97019157318164,150.22238451175525,89.30829002972936,3.727327686702215,within 1 hour,-333.7319262362134,786.5712715133982,16.60484811791205,454.4672022090564,10,6,34.840515773199286,10.131384230920158,98.17020398446863,11,healthy fats,pre-workout 60-90min,0.7209398899450454,765.2182160559823,after,1.2021422276039202
cardio,83,9,evening,1.9539106484156488,425.5926073553319,172.86347934779022,110.81748789345357,2.803875341114507,1-2 hours,-397.76768619979305,424.3162495754656,5.772334366875597,484.8980257041178,2,3,99.0010313250063,24.37023776032904,86.40462079889929,19,healthy fats,pre-workout 60-90min,0.7342206460387917,953.7145746506592,after,1.7815311065490533
HIIT,69,7,evening,6.959837192194771,132.22613001273504,150.3525952377624,142.618450317709,3.1367939488837773,within 1 hour,-207.33187585039548,615.7446353219027,5.588110914363098,805.3959987941233,6,9,41.816958802629216,25.236581628637026,70.91104665367934,5,slow-release carbs,intra-workout,0.3129770753086589,836.663852576882,before,1.8162419664762557
HIIT,33,8,evening,6.105895871342849,80.18562906863504,174.6981070730593,113.896128830684,1.8299978754331268,within 1 hour,69.4959254071291,781.0032218584283,29.051418104792276,521.046746320254,5,10,88.03470851010022,11.534224373995702,93.43738047139118,13,high glycemic carbs,pre-workout 30-60min,0.6477966923179076,587.0056249111074,after,1.7246140479633838
strength,107,3,evening,0.5888306177145375,481.7266813847508,213.54573880360763,79.5061834972597,2.7919520471695773,1-2 hours,-158.207114662403,782.8882782221891,24.4745575967938,431.6654446148876,3,3,82.84029211981728,24.382314753938477,89.1887360566175,15,high glycemic carbs,pre-workout 0-30min,0.4951479478199088,218.75256170797473,before,1.5646281046834711
cardio,30,1,evening,8.830129153431868,238.29155344219734,210.52131906435164,80.14976339073752,1.5846952579436149,1-2 hours,445.80085998164986,542.9305149624115,5.740926389083251,979.9354894632459,6,10,41.48171469490425,24.6027426274296,70.54913381600974,6,high glycemic carbs,post-workout 2-4hr,0.6287528626199316,439.43983850090814,after,1.476563885684154
cardio,63,3,morning,5.189132625456708,439.13570268016184,214.58576596529446,116.50951321962292,3.6183251424998892,2-3 hours,359.02536397166136,289.6566779508032,11.348903658002364,705.1864624179451,3,2,32.73976113104227,15.351902648144593,76.61069457165965,16,electrolyte-rich foods,pre-workout 30-60min,0.9027858699991147,496.66552481567834,before,1.161987507042376
cardio,86,10,morning,9.012884584325633,237.05113164631717,55.772448159289745,20.64274898720882,1.8520562646938665,within 1 hour,235.30914478122725,334.71904286470186,39.01317730437354,678.8265323620257,10,8,56.46953532030061,12.783894816546619,89.62385886496357,12,BCAAs,pre-workout 0-30min,0.319312845738672,754.5607813587653,after,1.0058842369270127
strength,40,7,morning,0.028606413306656586,130.04596343951758,113.48049395461098,31.24422276108306,2.639235800554539,2-3 hours,-227.20091273037315,471.34138731784685,11.726750580937264,493.07650573408745,6,1,55.77985388192713,29.965266368878297,59.16783736266062,11,complete proteins,pre-workout 30-60min,0.19886045456144635,257.39658403456497,during,1.5190977044933485
HIIT,55,5,afternoon,7.159815244188063,144.44193452156662,148.47251858134746,42.07110163530221,1.0372620790852356,1-2 hours,-28.729094689993644,903.5017855504897,30.219746587343348,753.4250152679898,10,10,71.85876960170785,18.206473930716534,53.77414991844826,3,high glycemic carbs,pre-workout 60-90min,0.40251731506656674,729.6362632651668,after,1.9514771360133785
strength,56,3,morning,8.551217696482045,315.83546658089386,56.59445480915552,56.18751585417862,1.9601593098703103,1-2 hours,316.7227789211498,208.30341793400802,31.90207042056069,780.9414791060137,3,6,76.11578142701808,16.95993370386778,53.59498091456698,14,healthy fats,pre-workout 60-90min,0.17182816910823284,893.6010608101416,before,1.3406627952937875
strength,120,4,afternoon,9.95614653882576,401.5453764923188,202.17558854854093,29.07145415908495,3.8166993652316035,within 1 hour,88.29229938718606,764.8023261016315,17.05132630646949,663.0835863558701,3,3,59.37411890514694,12.54344882528466,99.92173347421594,12,slow-release carbs,pre-workout 60-90min,0.22218132817956382,873.0979664762101,before,1.091326816140036
strength,119,4,evening,6.211692527153608,125.83477142438862,79.94174578112833,86.19043013919865,2.7567825992400583,within 1 hour,403.03720738612014,539.3815085339622,25.373051842458615,479.7892946747862,2,7,35.18206394191455,16.210171577396704,73.38631071410565,16,slow-release carbs,post-workout immediate,0.2334982825751161,259.5065765510073,after,1.2457739802290684
cardio,44,7,morning,7.945137470050359,207.87098079351892,93.33011816969834,144.86760643882667,3.971458505821711,within 1 hour,-149.75255659307572,806.9115087816135,33.640268274415284,956.3643836461798,2,9,79.35772331586051,12.11359394844947,58.3925206653752,5,electrolyte-rich foods,post-workout 2-4hr,0.17206052218738271,748.2631880347293,during,1.3278111330489848
strength,63,8,morning,8.66295919653982,348.46456322336803,56.587152294172,21.58644270147155,1.539072717810476,1-2 hours,-142.31767802994557,586.8192069352496,23.76443976594016,995.3960630658803,9,6,76.82941269566277,14.649398392966962,65.33713604375748,16,complete proteins,post-workout 2-4hr,0.29598664070036246,793.1606744946686,during,1.5563380951141306
