workout_type,duration_planned,intensity_level,time_of_day,previous_workout_strain,current_macronutrients_carbs,current_macronutrients_proteins,current_macronutrients_fats,hydration_status,recent_meal_timing,caloric_balance,micronutrient_levels_calcium,micronutrient_levels_iron,micronutrient_levels_vitamin_d,recovery_score,sleep_quality,heart_rate_variability,body_fat_percentage,lean_mass_kg,training_age,food_category,timing_window,portion_size_macro_ratio,portion_size_total_calories,portion_size_nutrient_timing,portion_size_hydration
HIIT,80,3,evening,3.3415917020052275,323.0038358741265,244.61651548208317,147.05458485961077,1.387704118499026,within 1 hour,-271.8556661567131,761.8643616337463,33.481106532717874,484.1186684339527,5,9,87.27177586563053,10.717171024313936,69.03502648838374,16,slow-release carbs,intra-workout,0.9760209482170865,637.4408827464317,after,1.1185835107417192
HIIT,98,2,evening,4.754432174517481,96.08050481810639,228.25580851522253,98.63970691418957,2.0056586470280133,2-3 hours,-52.34227834800919,894.1365140620861,7.34432603444976,453.5167759889215,1,6,65.52359977557636,25.165738440115785,52.791230001005474,14,electrolyte-rich foods,pre-workout 0-30min,0.6032262893050055,514.6192594680226,during,1.8423559635224194
cardio,35,1,evening,4.91548725224508,286.01739616531904,141.41541230546613,71.84619965405005,1.0587871848790318,1-2 hours,206.24854107071553,807.0067223641014,22.26735406727201,412.28817005406745,7,9,80.75736119465341,21.67743874939739,75.8236465026589,6,slow-release carbs,intra-workout,0.705220291989491,879.583491393657,after,1.8609818309307073
strength,53,10,morning,8.220349414154258,452.54594879462303,106.19637519769714,82.99838922126952,2.897685346392013,within 1 hour,415.78705680285987,867.4495422092331,14.604304175082435,544.5221759453209,5,5,65.39557345362209,17.247905217822247,77.75964576360985,3,slow-release carbs,post-workout immediate,0.8854469452141617,450.47562478206197,during,1.726944342453094
HIIT,110,1,evening,0.5346619047825052,392.835344081489,173.19665839771963,20.7490266492994,1.4207857757216984,within 1 hour,-455.2402440280039,383.0961180495914,23.118737868563787,486.25056137587893,1,2,63.75792831545834,10.050694124685467,54.3546118107605,1,healthy fats,intra-workout,0.7620914571744081,250.45681812939506,during,1.2941235295788247
strength,53,2,afternoon,5.562055916387658,201.74028431608644,122.24024755884975,63.4653532558948,1.7023066927053327,1-2 hours,-220.74169246676325,846.1013273625988,34.4675984000082,737.6463026588506,4,10,99.0772228075684,25.88873218672207,65.12022452359028,12,electrolyte-rich foods,pre-workout 30-60min,0.8879089910017042,374.04716234004366,during,1.5053396221803863
strength,37,4,evening,5.755690435394383,302.4118837165811,114.3272042822077,46.4584997480505,1.7458215515569642,2-3 hours,-221.91177680971674,329.87578852546875,39.52659599245929,418.30816460725845,2,2,84.5075365514119,18.008040016788907,82.37990580527259,11,healthy fats,pre-workout 0-30min,0.9448365526825591,922.1825268254197,after,1.8932937467218358
cardio,87,1,afternoon,5.246124498272373,193.95382688241597,88.43904103338657,107.79186653955477,1.183206800305142,2-3 hours,-483.46307927259915,744.0872677226427,29.308831669921148,626.9253821559139,1,10,40.579992182549965,24.903827037423817,69.887890413166,3,complete proteins,intra-workout,0.7359878573461371,460.46007804127686,during,1.093093455221295
cardio,69,3,evening,1.3300329482283524,104.7885605946055,95.11148541721765,28.984108554542715,1.3157678829346533,1-2 hours,44.45515529390104,524.2369090418333,26.42808092562656,978.1571562015808,4,4,64.31052225535387,26.578604851950047,53.77467501614756,14,complete proteins,intra-workout,0.12252387198638857,352.7143997764449,during,1.4431275844758247
strength,46,9,morning,6.547582818587012,285.42782810811366,180.59180595463823,122.10769018084754,1.7608848056306625,2-3 hours,436.9557245248602,945.1976391497857,30.08613474763315,575.6172004706978,3,2,99.32140427289946,12.272721149894751,55.585492168946026,20,electrolyte-rich foods,pre-workout 60-90min,0.1965716147528429,299.20113842571715,during,1.682830773884846
strength,74,2,afternoon,9.794309535259444,183.07503652832767,68.72159884424866,88.43976097251083,2.6206100200533444,1-2 hours,-269.16584906909156,890.5036720608882,28.24620508212868,793.6794316817503,7,2,54.96730937227687,12.30147022580371,76.55347745303509,3,slow-release carbs,intra-workout,0.8978583627731113,844.2546786658058,before,1.8222406877388293
HIIT,32,10,morning,7.65013390387661,416.8995403383192,101.98181397314974,149.2571059312315,3.464044111455286,1-2 hours,-487.86306759939646,257.67658938683206,11.00960595898055,671.6082341383457,2,4,76.61977482452514,11.950540431332648,68.37308765187699,3,BCAAs,pre-workout 0-30min,0.22913700500606135,214.06951466028818,before,1.4123100011170842
HIIT,102,10,afternoon,8.681986442406277,395.3480812864812,200.34766319818814,59.67926095312136,2.819688547419848,within 1 hour,126.71805426134188,682.8387602244885,26.009071753184674,682.1028968477376,3,9,47.01169256381603,15.858149239457088,62.80011734796335,18,electrolyte-rich foods,pre-workout 60-90min,0.9294097081352793,881.2609131180569,after,1.088865334489563
cardio,87,6,afternoon,9.011256086249798,111.81249291946321,213.4909142539387,103.24538714170943,2.9440696457021556,1-2 hours,474.1422428836685,398.4277730820401,28.52914986816748,749.1785108340907,5,3,56.27469755075544,19.726195168476952,64.1665848673117,10,high glycemic carbs,pre-workout 0-30min,0.3114588438800303,722.1991533285,after,1.7915641499686297
strength,69,3,evening,5.396595587512558,334.35738263945217,40.37976106448379,116.6344332964689,1.1702504074554274,1-2 hours,123.33712534489734,761.2161999810313,11.02655863104633,227.43491980297196,5,3,65.69663083012426,22.06175085611707,83.61356160520461,16,slow-release carbs,intra-workout,0.8329361348623154,833.7897478438346,during,1.3865173901613055
cardio,79,7,morning,6.041796506511679,439.63964563381273,116.22154316347464,149.75556675570394,3.665127100527578,1-2 hours,-244.21545114798826,548.6956200928988,34.39585689009121,500.12190923929643,6,4,50.425415147753995,16.525472148970586,62.49640540178301,13,slow-release carbs,post-workout immediate,0.8188623257540484,353.9101188606205,during,1.3088138687908772
cardio,65,6,evening,8.272513054148224,117.3885496664211,77.89233524326458,83.61944233689456,3.2865414481818642,within 1 hour,-390.75754048887813,410.65959086486225,18.327054687940777,719.682242098831,1,5,38.7991364683686,12.307738087489621,65.4009393702702,13,BCAAs,pre-workout 30-60min,0.6724909111058527,297.3829403544176,during,1.3005645514319029
strength,36,6,afternoon,2.541774323949385,479.9118026777278,137.13149379179973,97.82453885305688,1.9783457014150354,within 1 hour,427.1591540668369,826.3005023128486,19.095892352172065,963.2452322506107,5,3,53.34922072134084,24.374616383177024,83.33721350792916,2,high glycemic carbs,post-workout 2-4hr,0.17267119991759775,741.9611124953627,after,1.8531161653577888
HIIT,50,3,morning,4.3317516090029775,113.60684292112083,208.87318598262138,86.95300527928259,3.6377188777727234,2-3 hours,-191.63634859205757,839.5698397281842,12.034743925946566,965.2489073349494,4,5,30.225614155391366,11.068839194817148,61.18285250118997,11,complete proteins,pre-workout 0-30min,0.7955063181641615,735.9841407724202,during,1.882824920212407
cardio,106,7,morning,0.6619172294192355,69.83659932285165,216.26908854098275,33.79986110021443,3.9201117534049534,2-3 hours,77.90136714283267,657.8529654167971,33.4689811897375,878.8757606402695,7,4,63.052918017054616,16.227771658445906,84.02567221776073,5,high glycemic carbs,post-workout 2-4hr,0.2664680759963082,727.3873748788513,during,1.608684856832361
cardio,117,1,afternoon,8.205017170888103,416.4488041953293,77.1961317273274,52.891934049167745,3.608980084936133,1-2 hours,-40.9029507562729,617.9025379051366,29.839760703827586,397.08118946708237,6,4,69.75046270289229,21.42044381766405,90.40757122355132,18,healthy fats,post-workout immediate,0.8028898778265028,899.3639734121772,before,1.469646097752387
cardio,96,7,morning,9.817815016725644,299.12099097976903,58.25504945122279,88.43112950975906,3.096112744610738,within 1 hour,233.64891758340434,259.11017532447636,5.71059691171161,479.01689314957235,10,7,58.56512145488307,25.237255578023973,91.85303055253186,8,electrolyte-rich foods,post-workout 2-4hr,0.9419354949551205,401.35336578536794,before,1.4237750539263905
cardio,111,3,morning,2.896924303697456,356.34146138493196,233.02846285129985,81.39010899125677,1.2272878974821957,2-3 hours,170.53217002641497,864.2146225715815,20.575277421505426,264.68203971418734,5,2,91.8682623740566,29.66401676592042,64.55079926796066,7,slow-release carbs,intra-workout,0.7582819080669269,245.57962416495744,before,1.2302980561960242
HIIT,38,9,evening,1.7282127220050103,356.7574132055218,97.36165077344886,24.040581976343358,1.5964270965350893,2-3 hours,-58.38267211946004,977.438895364965,9.998647881007196,709.1545019731152,4,5,95.67411190860751,12.460878653290337,59.59890094936762,7,slow-release carbs,pre-workout 30-60min,0.5019572624932992,462.06543428526913,before,1.2853474915140393
HIIT,113,2,morning,4.9548843477821425,351.6809939256358,81.95955407161853,26.45435270955081,3.241052727256637,within 1 hour,-159.23504724112615,435.50406238637936,25.63150371087466,580.8071352995148,1,1,50.53964628635376,22.34174062736221,89.34460928321158,18,electrolyte-rich foods,pre-workout 0-30min,0.595656438028825,498.4234465174814,before,1.5023182121667893
cardio,37,4,morning,2.411523580348419,363.29028737793107,67.75239602119633,45.260636260334515,3.5831383352577455,2-3 hours,-213.04066239062212,481.874625844565,15.40894724776843,636.7128369935267,1,9,90.3188413085226,17.65536731280491,96.12673739571329,18,slow-release carbs,pre-workout 0-30min,0.4964063837384105,476.8305700358808,before,1.7316870144294805
HIIT,87,5,evening,2.670914108429492,134.51619299675895,119.07622265926591,144.95894224157075,2.2401374285557627,2-3 hours,-459.2358338514432,866.7709165243315,34.46227104680001,856.8833508287224,2,6,55.87434714299815,10.988716241134037,68.85103339090861,12,high glycemic carbs,intra-workout,0.9372652065850582,701.6831947146047,after,1.6605573296456413
HIIT,36,8,evening,8.493866207757813,391.60340761285227,78.64377906632294,114.67084592990781,2.4294440876854777,1-2 hours,-20.011788828417252,438.81078470090745,10.294784968765967,438.00264512621777,10,7,35.6094820366987,15.047651807941627,59.277872237693195,15,electrolyte-rich foods,post-workout 1-2hr,0.8253205734082502,826.004639903673,after,1.924171393061023
HIIT,63,9,evening,5.091777154538138,253.93281963100145,62.29579240408184,144.1625370615498,2.9967331165514657,1-2 hours,-83.59090430541818,822.2125012633215,33.970040226595614,866.894040587545,4,8,71.89006462535978,19.21445574291335,64.98472098962527,1,healthy fats,intra-workout,0.6369506976031534,340.2709898025544,during,1.8774366697553182
strength,106,10,afternoon,5.783680981423669,141.13237281266464,235.94539211053544,42.54217273957043,2.399738260277273,2-3 hours,254.78934620181838,908.5131391879597,28.583254557884853,989.0604387348505,5,3,86.30679409769594,27.789083687387894,63.74121438371919,19,electrolyte-rich foods,pre-workout 30-60min,0.9605707547413145,725.6848146462443,before,1.1431186593694287
cardio,116,3,morning,4.16593983792434,175.45582405927036,208.01891458441798,122.64741137650353,3.639072725642063,2-3 hours,339.9874986428131,482.79628979807603,33.79184985232641,420.82751003151714,4,1,61.112598108415575,11.99844152679286,76.40384573439673,9,BCAAs,intra-workout,0.21000817098823404,338.6452598113292,before,1.9252195651935007
cardio,62,8,morning,9.17950304720076,346.6318577161842,240.1720906600286,104.52346666796399,2.9989293547115823,2-3 hours,-305.71883340727436,746.0941109266972,25.704757797688664,255.65843113807682,10,9,83.83368763632842,20.18990339954723,79.9677556704466,17,healthy fats,intra-workout,0.8174239803079992,607.5761713030996,during,1.6324121015891948
cardio,80,6,morning,9.0934792719728,278.7754475395269,154.6266040288006,108.42873083192123,2.0090679070319983,within 1 hour,-326.09658879169734,859.9179430785962,14.877327527357558,482.67190418044817,5,2,38.43966800929245,24.825420924549597,96.6777147507137,11,healthy fats,pre-workout 30-60min,0.5176758589550419,292.68161829840847,during,1.2358069469864459
cardio,73,2,morning,4.676326472163041,227.6619395218307,207.38421138832015,61.544975950776305,3.2717284548121173,2-3 hours,-242.79988400055964,966.8037094562645,39.75159314909396,714.464558834791,4,5,42.96429458262096,19.507150102329966,81.69276287435017,5,high glycemic carbs,post-workout immediate,0.6585639696988917,303.1760481771378,before,1.9370715212571756
HIIT,87,9,afternoon,8.708630435115172,252.64191643651378,163.37230626506621,82.14483996697044,1.4985949953799187,within 1 hour,-304.8657618370305,483.445641434288,24.617687343661277,211.9570334315439,10,2,31.02305988064614,21.14729701267177,51.33719408560003,16,electrolyte-rich foods,post-workout immediate,0.7168625917932425,860.069684623214,before,1.2355281461923466
cardio,116,2,evening,6.929550450515123,304.74928386368447,195.3578308216514,98.15968312037103,3.8536083411738455,2-3 hours,422.528101092772,514.9849878648665,34.67253300871202,232.40721060004688,3,2,96.67514874524325,27.525348770093935,51.75817819865931,4,high glycemic carbs,post-workout 1-2hr,0.9062493772567983,321.7152173368353,during,1.841164044972163
cardio,119,6,evening,0.8982371244233622,132.58704842705043,75.18793207058172,93.741775380296,1.263562200909674,1-2 hours,251.1669931996032,495.33613224413386,17.90928877971696,960.2374498999275,8,7,79.7557490763636,15.217181152903818,80.1294159928478,5,high glycemic carbs,pre-workout 30-60min,0.8109131797179681,977.5267426203526,during,1.8692293161084965
cardio,101,6,afternoon,4.483767117819558,257.4970629213864,78.17890207874748,36.84341368492028,1.197325156862667,2-3 hours,-274.83898423639744,383.45614145558545,32.155553554139274,639.6420766556782,2,6,77.19124726304531,14.855014951812315,66.12595888768588,4,slow-release carbs,post-workout 1-2hr,0.8580774696441431,943.6860442503075,after,1.666974567307752
strength,73,6,evening,8.986005958286151,490.2743369232574,216.19250420603242,83.1054411880282,1.3790484058037382,1-2 hours,-419.39694201387766,745.6671454818311,16.89530241102215,994.4323699989499,4,7,58.632775395030606,19.203504680286883,73.7536647864357,1,electrolyte-rich foods,pre-workout 30-60min,0.17008483084860204,313.0684891751181,before,1.2566354482107709
strength,88,8,evening,4.512080982269953,107.77606620967924,186.03651670895542,45.099907438961985,3.4686429606569398,2-3 hours,178.98865388165382,806.9409870916917,13.190420802003807,438.8836725207924,7,5,38.41407102447476,23.402036081833977,81.89607288288354,20,healthy fats,post-workout immediate,0.7043907992467704,265.6770270516397,during,1.260548630800347
cardio,88,2,morning,3.9018635578236163,247.4404432367423,136.95123836243064,52.99741570449891,1.455700166284359,within 1 hour,447.0406949703355,486.63900769568846,28.52988242644584,719.3088971711711,1,2,56.31057872621673,26.572812802656266,90.31591045789838,3,slow-release carbs,post-workout immediate,0.5229837758910078,494.22795254693136,before,1.992782040429654
cardio,89,9,morning,1.8704638366930737,80.59253980735699,106.03516177097113,84.1399981779445,3.279497576636266,within 1 hour,-35.874451902426415,234.81473273313193,8.078114653804558,454.53227650373276,5,5,78.60201545271102,25.134577415782047,55.739475794249586,16,healthy fats,post-workout 1-2hr,0.4827538617686482,491.79847383604533,after,1.4027156750962313
strength,72,10,morning,7.327462943746936,222.6648941172619,190.77605548361416,121.99009540850791,1.70317800985416,1-2 hours,246.50683696246404,332.670363980782,32.7891844255376,512.3070750558816,7,6,85.87507762670569,17.467357931155206,96.76560095981132,3,complete proteins,pre-workout 30-60min,0.43550347693166014,901.0947247487239,after,1.110049853259623
HIIT,38,10,afternoon,1.233370871031565,310.5563402704304,71.96007332904315,39.96163432683226,3.2863858044829914,2-3 hours,380.77293134029276,583.4902953985065,28.72158364803271,943.4730529938447,10,8,55.43724535678263,17.343179571762924,84.74505080219855,18,complete proteins,pre-workout 60-90min,0.6854983466190498,815.3197722515106,during,1.9306713701452578
strength,72,9,afternoon,1.4992719976161373,245.2268495712965,213.72684431616722,27.791367596863033,3.6981980733313105,within 1 hour,-445.89946687662655,827.6410574510337,20.673768820369766,740.5465180799661,2,6,93.4056479471208,24.75515655577553,51.5943335596748,9,high glycemic carbs,post-workout 1-2hr,0.6908873721206372,659.8227321888535,before,1.8714999949332365
HIIT,106,6,morning,1.8256599319739608,443.33150969960144,67.71044410553526,111.95228235576603,2.5920995568042002,within 1 hour,-235.34999109830346,496.99314259288013,17.210689460987485,526.4411477061259,5,7,99.62627583908906,18.2959644204953,67.43760074284509,16,high glycemic carbs,pre-workout 0-30min,0.6367034552140118,741.3522221867071,during,1.690018281026994
strength,72,5,evening,2.72577062595727,82.65711680564772,37.901960395529244,95.50509005867686,1.9051126563379865,2-3 hours,29.981501518562823,760.6653136167959,17.946324455885875,507.9810818852021,2,9,87.01643893940124,29.052675605044445,77.44857172917128,15,BCAAs,intra-workout,0.7528144066293911,374.0679048295154,before,1.5731617505276225
HIIT,112,8,afternoon,0.5503709943711355,394.99647117264266,47.81235148379348,89.78062047556229,2.473754094273265,1-2 hours,-97.66544887499498,948.2407145474308,25.229620153774345,935.5616201329881,1,1,88.16961326473626,23.350116683727336,84.73224268867543,20,electrolyte-rich foods,pre-workout 30-60min,0.33625331227896377,657.9143732634589,after,1.0093845662494196
cardio,92,8,afternoon,2.5783178673373985,411.21703240993463,60.42598398262372,146.50131291355564,1.4355679216718935,within 1 hour,314.48313072175824,253.9985996174612,17.41801381067004,523.9448718457742,5,8,75.64017403886203,14.664830231081714,70.50134025968327,16,healthy fats,post-workout 2-4hr,0.4579108685664137,405.55555521060285,before,1.0359593681920047
strength,82,2,afternoon,1.89197540255311,375.0713877781961,136.31513315807862,21.200284840068132,2.1290009020942335,1-2 hours,370.5973099028271,609.5743628654105,5.836417955755292,393.33791775406496,10,6,73.90732324705985,18.82896819448346,84.26706519878617,20,high glycemic carbs,post-workout 2-4hr,0.6585966651332613,781.9815849247742,before,1.7629071660657338
HIIT,50,7,morning,1.3442021424765804,167.34696919201667,111.63189941633347,111.35555969069365,2.0119401762029305,2-3 hours,-305.8702976762206,989.5908660895398,7.200357947977264,944.8515437083623,1,6,91.90600758997591,11.948084637910464,77.03626843232904,13,complete proteins,post-workout 2-4hr,0.11855087244039536,986.3901292831497,during,1.5093158010854262
HIIT,89,2,morning,4.957126436365737,343.63911716131037,216.45308942800534,129.09542580549706,3.4403161527745185,2-3 hours,-41.07442034915607,672.9457637201846,21.105246644193905,698.2935663956904,4,2,45.83021845172283,25.11219341496806,72.78378782253772,3,high glycemic carbs,pre-workout 30-60min,0.7139103733162168,306.5147365301873,during,1.4039305718191613
HIIT,90,7,morning,3.8849389576625883,263.05282856945115,134.11616911603136,59.581712686515,2.850533247308883,2-3 hours,39.06472353233039,509.6121677905711,5.244585440686801,514.795029260004,1,7,61.66601583123248,10.480975877922912,87.77400508709961,13,complete proteins,post-workout 2-4hr,0.4494460057968205,221.982586357485,during,1.083553989155683
HIIT,93,6,afternoon,7.748683694449037,483.13690262330357,97.28349782393825,98.66711788325038,2.7088857912098416,2-3 hours,132.12764481157774,321.00197771300384,7.966280323958386,855.2387761390529,3,6,33.678559694385775,17.6030366120278,92.65132547305016,16,high glycemic carbs,post-workout 2-4hr,0.8593602897620741,718.0257424255225,after,1.900110007465559
strength,46,4,evening,6.307920947069144,336.7928653730156,32.732458728115645,72.68356207061353,1.3835345660577483,1-2 hours,194.07480656281928,537.2472733064635,8.92177748216775,413.4796069571209,6,4,62.389043105599974,28.79185775845223,58.140402373547886,17,healthy fats,post-workout immediate,0.4928075511414318,610.9732554815203,before,1.3269001828549123
HIIT,30,5,evening,7.750605552631313,474.56309554669645,232.8227338326104,123.6613229269622,1.8853109664767436,1-2 hours,-27.043910976928032,652.9538266919315,8.87263301018137,231.25611815515822,8,9,57.687774073642416,16.727289171857315,75.93299728487025,14,healthy fats,post-workout 2-4hr,0.6274756262828008,531.8720392235057,during,1.1913505060203868
HIIT,120,4,evening,6.185212655807817,489.33251572366004,48.680817698824896,67.00111232617346,3.051115932837016,within 1 hour,-481.0598172724113,274.77292734321713,20.549836819781138,477.20645690179435,2,8,88.33331855626201,21.8566899081747,89.69054001071672,14,electrolyte-rich foods,intra-workout,0.5347934674574502,523.0600743095231,after,1.465516180809666
cardio,34,4,morning,2.0590670864719653,321.3683947265125,42.41726158440473,110.08400359237412,2.4122040304600274,2-3 hours,-216.64098174386584,499.3130846339377,33.1225365618114,313.8194822947682,10,8,66.82659001904419,28.130940398705008,83.40060127272298,20,electrolyte-rich foods,pre-workout 60-90min,0.42392676687533626,756.3228817439218,during,1.0148298065726005
HIIT,112,3,morning,0.16636392090785712,464.25212151865367,139.60240589999438,96.64942875529606,1.7825253157629315,1-2 hours,190.62920578602154,954.7907459063307,26.13772342362396,439.33542281469295,9,5,50.63577191668624,29.308342607316746,77.5949362472823,16,healthy fats,post-workout 2-4hr,0.11623049196141652,658.8649390948272,after,1.2555608795814368
cardio,84,3,afternoon,2.883047996104773,262.1591079745783,64.22909986960097,148.73817903245768,3.4276064855836346,within 1 hour,-380.15869729976913,752.7436933247051,31.8180191372086,354.2832304753069,5,4,30.194611360084604,28.277226986344257,85.1262301500953,10,healthy fats,pre-workout 30-60min,0.9330772614838028,572.0021020788097,before,1.6056984938309333
strength,109,6,evening,2.549190141888481,492.9417255440796,118.62535858120754,115.6636371797727,3.0473597301434827,2-3 hours,314.3454295301459,434.44558058487087,39.189812574956335,801.5379742303847,1,4,93.62550207176199,15.647041348014026,62.73867402523189,5,electrolyte-rich foods,post-workout 1-2hr,0.2434446980853449,867.7386188358499,during,1.841264009844734
strength,56,8,morning,5.434442405769579,99.31809576728065,61.555015181019186,83.75414912791251,2.469613053239849,2-3 hours,291.87137226581046,667.3958444304893,25.644596130039208,649.4980958648033,9,4,36.43537383284529,17.019348561329046,68.84055920618528,18,slow-release carbs,pre-workout 30-60min,0.3485230906179203,633.9703039218831,before,1.9276647180170405
strength,115,4,afternoon,6.061536379154364,305.73303636570813,243.71390604892835,20.485440320267795,2.822105485370922,2-3 hours,-241.394847540797,400.6085760348021,12.937233157773552,245.3310021597212,1,6,86.7001131859043,29.58074954213251,97.26667296877825,3,healthy fats,post-workout 1-2hr,0.48680454935722295,488.3384293036657,during,1.6629933289822585
strength,105,8,evening,0.02094127410919855,402.37705253505527,69.46931858994007,71.5274302130426,3.891413074734181,2-3 hours,231.45151800027827,742.531278653619,16.234013540518593,422.2176869620853,10,6,97.81086068458988,25.738536175165034,59.98634395907587,17,electrolyte-rich foods,pre-workout 60-90min,0.2068976646395106,739.0329414846874,after,1.9354948101061877
HIIT,100,9,evening,5.797238998577892,458.3588398359896,152.5437824994306,66.74842221972997,2.275824181660216,within 1 hour,407.71737821264617,281.93046620524314,30.185349580620183,335.84806230021684,1,4,32.54431674927099,23.103598880858012,88.65614086193497,12,healthy fats,pre-workout 0-30min,0.10879406728801193,320.07837724711504,after,1.3012946228525655
strength,104,7,evening,2.2736230100641452,352.3545210035243,247.0678843855565,38.73174465531163,1.9757313323414238,2-3 hours,-346.05141832932674,725.6521601650119,6.747409808030946,539.5375506751207,6,6,63.56343429405529,21.39824114515293,94.87748405518889,7,high glycemic carbs,pre-workout 0-30min,0.7582823816179293,959.989239605148,after,1.8173465788825354
cardio,92,1,evening,9.623050873319022,92.53126938699123,99.30713530191994,82.3191723022737,2.672243371273141,within 1 hour,-294.7108039336658,681.6740936264333,9.394446697116098,279.8060189550505,8,5,90.28749681212611,12.398781394710443,51.05200367364754,3,complete proteins,pre-workout 60-90min,0.6379548982373627,832.6046685191884,after,1.527803525368483
HIIT,115,3,afternoon,3.8068861514313634,277.58339244058277,96.7200530866506,145.8951330460475,1.7653167914904109,2-3 hours,66.20917205511671,266.3297641298744,5.338088194176659,963.9235856264303,5,4,82.86698679424822,15.893510470729012,57.29684535002275,15,complete proteins,pre-workout 0-30min,0.10631166576316908,638.7806429279095,after,1.9229028239508377
strength,39,2,morning,5.8676617407434986,82.14581331141522,240.78309898686751,46.17268671924728,2.219387508145555,within 1 hour,-402.6888553589761,665.255420943559,32.088754530009545,661.7809563156807,5,6,59.30185534321397,28.66292065744927,63.639324177624864,18,high glycemic carbs,intra-workout,0.3589171676694045,617.5992522333777,after,1.092763860052996
HIIT,92,1,afternoon,4.196967396940784,85.71674112499639,210.70018091144524,76.21124680906495,1.322755933593878,1-2 hours,-14.33295032707639,603.3061228011214,21.697550841855275,860.4835098117185,9,2,71.7859213225968,27.509873186395776,73.98891415003895,3,slow-release carbs,pre-workout 30-60min,0.6965791484227288,943.2850605198772,after,1.8407351125952303
cardio,111,4,evening,9.71260344736841,151.79135018015307,103.62179902717857,22.71140507976027,3.0796834592711493,within 1 hour,65.49250902122594,629.9145528392876,27.895403219012973,858.5668816876994,2,2,30.75029110865059,16.03895955005232,98.14686640256554,7,BCAAs,pre-workout 0-30min,0.7337666965705488,359.5003493192978,during,1.758996519533584
cardio,114,1,afternoon,3.2270822409461095,316.0928662183093,222.2575549314356,31.1618951099549,2.173529576694311,within 1 hour,-414.59777932267275,853.8479250241928,14.565967196928522,233.58255634699586,1,3,30.201686706688978,15.885796715449587,80.04642601663838,12,complete proteins,pre-workout 60-90min,0.6906497952745205,907.3654414938113,before,1.5679299824145247
cardio,81,7,evening,5.092822946923344,333.9893177482053,162.15400333795515,85.78943079187987,2.5909795746255813,1-2 hours,271.377522282772,978.2812768605359,37.7200715750152,746.0509361310767,7,8,89.58225568081326,22.556869506686834,92.90400683062583,9,healthy fats,pre-workout 60-90min,0.6917601969654817,720.6719769128225,before,1.9550776814634832
strength,42,8,morning,4.301525677856825,384.0762356815519,40.707822606457455,105.82444178059521,3.846607124145124,2-3 hours,149.5921383400031,712.869875941715,9.97104148768736,833.5462152577538,5,7,80.73571621089616,12.58816167631431,89.81992498432814,7,slow-release carbs,intra-workout,0.13993102719209538,341.97894956054824,before,1.1730489751077533
cardio,101,5,morning,6.366090469929663,206.29977496114438,33.52646504587679,52.78322874847727,3.962734545222137,2-3 hours,35.256635586642574,855.7259995567252,38.292315928972236,435.7264346377061,4,2,69.38095697622117,20.627067832935886,92.398648507937,7,complete proteins,intra-workout,0.1381097518952748,848.3088930175248,during,1.2394917300593005
HIIT,64,7,afternoon,2.9707073069117875,475.27743032167365,127.10414437126417,101.16031055284397,3.0246940390187658,1-2 hours,385.42257213761343,876.2182769841659,16.552282488164387,725.0053850933659,10,3,52.154012534546666,17.371993328009538,60.993607881160074,12,high glycemic carbs,pre-workout 30-60min,0.42393389620161925,252.9256099364396,after,1.8726888133793096
strength,106,9,evening,9.672961911776845,201.96482814689554,43.20929509915385,135.9443769276153,3.9405400151292813,within 1 hour,-491.0988401139036,903.8141958670144,6.894649494057148,840.6472870504135,1,9,95.95794390135072,19.58413259492614,82.88412742356411,20,healthy fats,post-workout 2-4hr,0.8175978450378881,322.4732771436668,before,1.5195300941168832
strength,72,10,afternoon,4.906373169550374,385.98785395749206,151.7112291854454,60.679139573982695,1.249960187818996,2-3 hours,-302.7116599492804,224.5292396583987,26.943951595555724,529.4416056670493,3,5,92.86676753513306,17.74700102265527,99.89441966610816,12,healthy fats,intra-workout,0.2730931887617863,560.8176140646399,after,1.1112663129941276
cardio,71,7,morning,7.183590283945129,106.07670220100266,230.34027304309197,149.88100827602938,3.983641021002938,2-3 hours,-492.8178821804641,343.72141484994984,26.943893907473154,728.2015421529554,3,4,74.91770843723987,22.799299405414573,90.99571168145651,4,BCAAs,post-workout 2-4hr,0.17047850394060754,488.23121327603553,before,1.4555308185793976
strength,36,8,evening,7.136167697991802,314.06434676716077,213.8398011741076,84.93309740780315,3.6946784534229304,1-2 hours,326.45327170217683,203.59201368279793,33.12580615328443,754.8047907209319,8,6,61.72982359366546,18.44193238783891,55.665103171812355,18,complete proteins,post-workout immediate,0.7186156644204572,530.8845962991147,before,1.4753250161881544
strength,98,8,evening,3.588327428334883,53.06206817705743,77.25455199881242,71.35102119780541,1.180090506508742,within 1 hour,463.0662366458848,283.26881715660613,10.854491017368801,594.8397126580345,2,1,65.24720874739415,19.761935272648365,81.48398030525858,12,healthy fats,post-workout 1-2hr,0.2198042076562507,319.54989390484513,after,1.1234109739432183
cardio,65,8,afternoon,6.840882826111785,463.63677743896017,215.42265889928433,130.76313354361605,3.6551094184217976,2-3 hours,-0.6891070724572614,720.0196985437461,26.802282943130564,865.8658667400493,3,8,78.34962805406309,19.592914617830743,55.77744382136028,14,healthy fats,intra-workout,0.4824875262413504,795.6397947464602,during,1.0073766275294267
